,datetimeepoch,date,datetime,hr,season,temp,feelslike,humidity,dew,precip,windspeed,visibilty,cloudcover,conditions,mnth,cnt
7686,1321923600,20111122,2011112220,20,4,51.8,51.8,93.73,50.1,0.0,8.8,3.2,100.0,Overcast,11,127
7687,1321927200,20111122,2011112221,21,4,51.4,51.4,90.44,48.7,0.02,6.8,3.8,100.0,"Rain, Overcast",11,90
7688,1321930800,20111122,2011112222,22,4,51.4,51.4,90.38,48.6,0.0,5.6,4.8,100.0,Overcast,11,87
7689,1321934400,20111122,2011112223,23,4,51.4,51.4,90.23,48.6,0.0,7.8,3.5,100.0,Overcast,11,39
7690,1321938000,20111122,201111220,0,4,50.1,50.1,94.85,48.6,0.0,4.6,1.3,100.0,Overcast,11,14
7691,1321941600,20111122,201111221,1,4,50.0,47.7,94.61,48.5,0.0,5.9,1.3,100.0,Overcast,11,6
7692,1321945200,20111122,201111222,2,4,50.0,47.8,94.71,48.5,0.01,5.8,2.5,100.0,"Rain, Overcast",11,6
7693,1321948800,20111122,201111223,3,4,50.1,50.1,94.54,48.5,0.03,4.5,4.9,100.0,"Rain, Overcast",11,3
7694,1321952400,20111122,201111224,4,4,50.0,48.4,94.39,48.4,0.01,4.7,5.0,100.0,"Rain, Overcast",11,7
7695,1321956000,20111122,201111225,5,4,50.0,50.0,94.46,48.5,0.04,3.3,3.3,100.0,"Rain, Overcast",11,18
7696,1321959600,20111122,201111226,6,4,50.0,47.2,94.44,48.4,0.0,6.9,3.9,100.0,Overcast,11,64
7697,1321963200,20111122,201111227,7,4,50.0,47.7,94.42,48.4,0.0,5.8,2.1,100.0,Overcast,11,121
7698,1321966800,20111122,201111228,8,4,50.0,47.8,94.61,48.5,0.02,5.7,1.3,100.0,"Rain, Overcast",11,190
7699,1321970400,20111122,201111229,9,4,50.0,48.9,97.66,49.4,0.0,4.0,0.9,100.0,Overcast,11,149
7700,1321974000,20111122,2011112210,10,4,51.4,51.4,95.04,50.0,0.0,0.4,1.8,100.0,Overcast,11,52
7701,1321977600,20111122,2011112211,11,4,51.8,51.8,93.52,50.0,0.01,5.6,1.8,96.4,"Rain, Overcast",11,32
7702,1321981200,20111122,2011112212,12,4,51.9,51.9,98.49,51.5,0.04,3.5,3.1,100.0,"Rain, Overcast",11,21
7703,1321984800,20111122,2011112213,13,4,53.3,53.3,95.01,51.9,0.09,0.5,1.9,100.0,"Rain, Overcast",11,26
7704,1321988400,20111122,2011112214,14,4,53.8,53.8,98.18,53.3,0.07,3.5,3.8,100.0,"Rain, Overcast",11,35
7705,1321992000,20111122,2011112215,15,4,53.9,53.9,98.33,53.4,0.02,4.8,3.7,100.0,"Rain, Overcast",11,34
7706,1321995600,20111122,2011112216,16,4,55.3,55.3,99.74,55.2,0.06,2.0,2.4,100.0,"Rain, Overcast",11,62
7707,1321999200,20111122,2011112217,17,4,55.3,55.3,99.74,55.2,0.12,3.6,1.5,100.0,"Rain, Overcast",11,165
7708,1322002800,20111122,2011112218,18,4,55.8,55.8,99.57,55.7,0.03,3.6,4.1,100.0,"Rain, Overcast",11,148
7709,1322006400,20111123,2011112319,19,4,57.1,57.1,95.14,55.7,0.0,5.1,2.9,100.0,Overcast,11,122
7710,1322010000,20111123,2011112320,20,4,57.2,57.2,99.6,57.1,0.01,9.1,3.4,100.0,"Rain, Overcast",11,68
7711,1322013600,20111123,2011112321,21,4,57.2,57.2,99.58,57.1,0.0,10.3,4.1,100.0,Overcast,11,66
7712,1322017200,20111123,2011112322,22,4,60.8,60.8,84.44,56.0,0.0,8.9,6.5,100.0,Overcast,11,62
7713,1322020800,20111123,2011112323,23,4,59.1,59.1,94.68,57.6,0.0,10.4,6.5,99.5,Overcast,11,51
7714,1322024400,20111123,201111230,0,4,59.3,59.3,93.51,57.4,0.0,10.6,6.6,100.0,Overcast,11,16
7715,1322028000,20111123,201111231,1,4,59.3,59.3,94.64,57.8,0.0,11.5,6.6,94.9,Overcast,11,8
7716,1322031600,20111123,201111232,2,4,59.4,59.4,94.69,57.9,0.0,10.3,7.2,99.6,Overcast,11,6
7717,1322035200,20111123,201111233,3,4,62.3,62.3,95.18,60.9,0.09,18.1,3.6,100.0,"Rain, Overcast",11,3
7718,1322038800,20111123,201111234,4,4,62.1,62.1,89.81,59.1,0.13,14.4,9.8,99.6,"Rain, Overcast",11,5
7719,1322042400,20111123,201111235,5,4,60.5,60.5,90.59,57.7,0.02,3.5,9.9,83.2,"Rain, Partially cloudy",11,17
7720,1322046000,20111123,201111236,6,4,56.1,56.1,98.51,55.7,0.0,0.6,9.8,93.7,Overcast,11,69
7721,1322049600,20111123,201111237,7,4,57.4,57.4,95.05,56.0,0.0,0.8,7.1,100.0,Overcast,11,156
7722,1322053200,20111123,201111238,8,4,59.2,59.2,94.64,57.7,0.0,5.1,9.8,99.8,Overcast,11,323
7723,1322056800,20111123,201111239,9,4,61.0,61.0,98.19,60.5,0.0,6.0,9.9,99.1,Overcast,11,167
7724,1322060400,20111123,2011112310,10,4,62.5,62.5,80.14,56.3,0.0,16.7,9.9,99.6,Overcast,11,76
7725,1322064000,20111123,2011112311,11,4,60.3,60.3,73.22,51.7,0.01,17.1,9.9,98.8,"Rain, Overcast",11,116
7726,1322067600,20111123,2011112312,12,4,58.9,58.9,55.79,43.1,0.0,17.7,9.9,89.7,Partially cloudy,11,160
7727,1322071200,20111123,2011112313,13,4,55.1,55.1,54.95,39.2,0.0,20.9,9.9,100.0,Overcast,11,174
7728,1322074800,20111123,2011112314,14,4,53.6,53.6,54.24,37.4,0.0,19.5,9.9,90.1,Overcast,11,213
7729,1322078400,20111123,2011112315,15,4,53.1,53.1,55.81,37.7,0.0,18.5,9.9,100.0,Overcast,11,207
7730,1322082000,20111123,2011112316,16,4,51.3,51.3,64.02,39.6,0.0,19.6,9.9,100.0,Overcast,11,173
7731,1322085600,20111123,2011112317,17,4,49.8,44.2,71.69,41.1,0.0,16.1,9.9,99.6,Overcast,11,163
7732,1322089200,20111123,2011112318,18,4,51.2,51.2,58.87,37.3,0.0,21.6,9.9,99.0,Overcast,11,145
7733,1322092800,20111124,2011112419,19,4,49.9,44.3,57.39,35.4,0.0,15.9,9.9,88.9,Partially cloudy,11,28
7734,1322096400,20111124,2011112420,20,4,48.4,42.3,60.19,35.2,0.0,16.0,9.9,24.4,Partially cloudy,11,31
7735,1322100000,20111124,2011112421,21,4,47.9,41.0,57.47,33.6,0.0,19.1,9.9,0.0,Clear,11,26
7736,1322103600,20111124,2011112422,22,4,46.5,39.5,60.26,33.5,0.0,18.0,9.9,0.0,Clear,11,22
7737,1322107200,20111124,2011112423,23,4,46.1,39.7,61.04,33.4,0.0,14.7,9.9,0.0,Clear,11,21
7738,1322110800,20111124,201111240,0,4,44.6,39.5,57.84,30.7,0.0,9.5,9.9,0.0,Clear,11,23
7739,1322114400,20111124,201111241,1,4,44.6,37.2,57.6,30.5,0.0,16.9,9.9,0.0,Clear,11,24
7740,1322118000,20111124,201111242,2,4,42.9,36.8,61.28,30.5,0.0,11.2,9.9,0.0,Clear,11,22
7741,1322121600,20111124,201111243,3,4,40.9,37.0,66.01,30.5,0.0,5.8,9.9,0.0,Clear,11,5
7742,1322125200,20111124,201111244,4,4,42.0,40.3,62.52,30.1,0.0,3.3,9.9,0.0,Clear,11,2
7743,1322128800,20111124,201111245,5,4,42.0,39.5,62.43,30.1,0.0,4.2,9.9,0.0,Clear,11,11
7744,1322132400,20111124,201111246,6,4,42.2,40.4,63.11,30.6,0.0,3.5,9.9,0.0,Clear,11,6
7745,1322136000,20111124,201111247,7,4,38.8,35.3,75.97,31.8,0.0,4.6,9.9,24.4,Partially cloudy,11,40
7746,1322139600,20111124,201111248,8,4,42.1,42.1,67.4,32.1,0.0,3.0,9.9,24.4,Partially cloudy,11,46
7747,1322143200,20111124,201111249,9,4,46.4,44.2,60.8,33.6,0.0,4.7,9.9,24.4,Partially cloudy,11,81
7748,1322146800,20111124,2011112410,10,4,48.2,48.2,56.19,33.3,0.0,1.0,9.9,24.4,Partially cloudy,11,98
7749,1322150400,20111124,2011112411,11,4,53.5,53.5,40.67,30.2,0.0,12.8,9.9,25.3,Partially cloudy,11,142
7750,1322154000,20111124,2011112412,12,4,56.8,56.8,36.54,30.5,0.0,9.6,9.9,24.4,Partially cloudy,11,150
7751,1322157600,20111124,2011112413,13,4,58.8,58.8,34.0,30.5,0.0,9.6,9.9,24.4,Partially cloudy,11,175
7752,1322161200,20111124,2011112414,14,4,60.7,60.7,31.94,30.6,0.0,12.4,9.9,24.4,Partially cloudy,11,168
7753,1322164800,20111124,2011112415,15,4,60.8,60.8,31.81,30.6,0.0,10.3,9.9,24.4,Partially cloudy,11,149
7754,1322168400,20111124,2011112416,16,4,60.3,60.3,34.19,31.9,0.0,11.3,9.9,0.0,Clear,11,114
7755,1322172000,20111124,2011112417,17,4,58.5,58.5,34.85,30.8,0.0,4.5,9.9,0.0,Clear,11,74
7756,1322175600,20111124,2011112418,18,4,53.0,53.0,51.33,35.6,0.0,3.2,9.9,0.0,Clear,11,37
7757,1322179200,20111125,2011112519,19,4,50.6,50.6,55.53,35.3,0.0,4.4,9.9,0.0,Clear,11,134
7758,1322182800,20111125,2011112520,20,4,47.8,44.8,75.13,40.3,0.0,6.6,9.9,0.0,Clear,11,95
7759,1322186400,20111125,2011112521,21,4,48.0,45.0,70.4,38.8,0.0,6.6,9.9,24.4,Partially cloudy,11,85
7760,1322190000,20111125,2011112522,22,4,47.5,44.4,71.42,38.7,0.0,6.6,9.9,24.4,Partially cloudy,11,58
7761,1322193600,20111125,2011112523,23,4,46.4,44.3,74.52,38.8,0.0,4.6,9.9,44.6,Partially cloudy,11,33
7762,1322197200,20111125,201111250,0,4,45.6,42.1,75.63,38.3,0.0,6.5,9.9,24.4,Partially cloudy,11,29
7763,1322200800,20111125,201111251,1,4,45.2,45.2,76.84,38.3,0.0,0.3,9.9,0.0,Clear,11,14
7764,1322204400,20111125,201111252,2,4,40.6,37.6,80.17,35.0,0.0,4.4,9.9,0.0,Clear,11,10
7765,1322208000,20111125,201111253,3,4,40.4,37.3,76.68,33.7,0.0,4.6,9.9,0.0,Clear,11,2
7766,1322211600,20111125,201111254,4,4,41.9,39.1,76.14,34.9,0.0,4.4,9.9,0.0,Clear,11,7
7767,1322215200,20111125,201111255,5,4,40.4,40.4,76.44,33.6,0.0,0.0,9.9,0.0,Clear,11,5
7768,1322218800,20111125,201111256,6,4,38.5,35.4,82.03,33.5,0.0,4.2,9.9,0.0,Clear,11,13
7769,1322222400,20111125,201111257,7,4,38.6,38.6,80.55,33.1,0.0,0.0,9.9,24.4,Partially cloudy,11,35
7770,1322226000,20111125,201111258,8,4,39.0,35.0,80.17,33.4,0.0,5.4,9.9,24.4,Partially cloudy,11,74
7771,1322229600,20111125,201111259,9,4,44.9,44.9,74.25,37.2,0.0,0.2,9.9,24.4,Partially cloudy,11,95
7772,1322233200,20111125,2011112510,10,4,48.5,45.7,69.07,38.9,0.0,6.4,9.9,24.4,Partially cloudy,11,142
7773,1322236800,20111125,2011112511,11,4,52.5,52.5,64.3,40.8,0.0,4.2,9.9,24.4,Partially cloudy,11,226
7774,1322240400,20111125,2011112512,12,4,57.6,57.6,49.21,38.6,0.0,4.2,9.9,24.4,Partially cloudy,11,272
7775,1322244000,20111125,2011112513,13,4,61.0,61.0,43.17,38.4,0.0,8.7,9.9,44.6,Partially cloudy,11,283
7776,1322247600,20111125,2011112514,14,4,62.7,62.7,37.84,36.6,0.0,8.5,9.9,44.6,Partially cloudy,11,272
7777,1322251200,20111125,2011112515,15,4,63.2,63.2,34.81,34.9,0.0,7.6,9.9,79.3,Partially cloudy,11,310
7778,1322254800,20111125,2011112516,16,4,61.2,61.2,38.03,35.4,0.0,6.6,9.9,79.3,Partially cloudy,11,261
7779,1322258400,20111125,2011112517,17,4,60.4,60.4,34.84,32.5,0.0,4.8,9.9,37.4,Partially cloudy,11,184
7780,1322262000,20111125,2011112518,18,4,56.6,56.6,44.47,35.2,0.0,3.0,9.9,24.4,Partially cloudy,11,153
7781,1322265600,20111126,2011112619,19,4,52.2,52.2,67.69,41.8,0.0,0.0,9.9,0.0,Clear,11,146
7782,1322269200,20111126,2011112620,20,4,51.0,51.0,59.7,37.5,0.0,3.4,9.9,0.0,Clear,11,141
7783,1322272800,20111126,2011112621,21,4,47.7,47.7,71.51,39.0,0.0,0.4,9.9,0.0,Clear,11,92
7784,1322276400,20111126,2011112622,22,4,46.3,45.1,70.85,37.4,0.0,3.5,9.9,0.0,Clear,11,65
7785,1322280000,20111126,2011112623,23,4,45.9,43.6,76.39,38.9,0.0,4.7,9.9,24.4,Partially cloudy,11,69
7786,1322283600,20111126,201111260,0,4,46.3,44.2,75.12,38.9,0.0,4.6,9.9,0.0,Clear,11,47
7787,1322287200,20111126,201111261,1,4,44.0,42.4,76.66,37.1,0.0,3.5,9.9,44.6,Partially cloudy,11,29
7788,1322290800,20111126,201111262,2,4,42.8,40.1,79.95,37.1,0.0,4.5,9.9,79.3,Partially cloudy,11,23
7789,1322294400,20111126,201111263,3,4,42.3,42.3,80.3,36.7,0.0,0.3,9.9,79.3,Partially cloudy,11,17
7790,1322298000,20111126,201111264,4,4,41.9,41.9,82.65,37.0,0.0,0.2,9.9,79.3,Partially cloudy,11,4
7791,1322301600,20111126,201111265,5,4,41.9,39.4,77.24,35.3,0.0,4.2,9.9,79.3,Partially cloudy,11,3
7792,1322305200,20111126,201111266,6,4,41.9,41.9,77.32,35.3,0.0,3.0,9.9,89.1,Partially cloudy,11,10
7793,1322308800,20111126,201111267,7,4,39.2,36.3,84.29,34.9,0.0,4.2,9.9,79.3,Partially cloudy,11,17
7794,1322312400,20111126,201111268,8,4,43.8,43.8,76.17,36.7,0.0,3.0,9.9,79.3,Partially cloudy,11,60
7795,1322316000,20111126,201111269,9,4,46.3,46.3,76.01,39.1,0.0,3.0,9.9,79.3,Partially cloudy,11,83
7796,1322319600,20111126,2011112610,10,4,48.6,48.6,77.3,41.8,0.0,0.0,9.9,79.3,Partially cloudy,11,141
7797,1322323200,20111126,2011112611,11,4,52.6,52.6,59.24,38.7,0.0,4.2,9.9,79.3,Partially cloudy,11,230
7798,1322326800,20111126,2011112612,12,4,56.2,56.2,48.68,37.1,0.0,0.0,9.9,79.3,Partially cloudy,11,309
7799,1322330400,20111126,2011112613,13,4,59.5,59.5,43.5,37.3,0.0,0.6,9.7,81.3,Partially cloudy,11,325
7800,1322334000,20111126,2011112614,14,4,59.3,59.3,46.61,38.9,0.0,5.3,9.9,89.1,Partially cloudy,11,299
7801,1322337600,20111126,2011112615,15,4,60.6,60.6,42.11,37.5,0.0,4.2,9.9,89.1,Partially cloudy,11,314
7802,1322341200,20111126,2011112616,16,4,57.3,57.3,47.87,37.7,0.0,5.5,9.9,89.1,Partially cloudy,11,275
7803,1322344800,20111126,2011112617,17,4,57.3,57.3,47.12,37.3,0.0,5.2,9.9,89.1,Partially cloudy,11,184
7804,1322348400,20111126,2011112618,18,4,53.6,53.6,61.81,40.8,0.0,6.5,9.9,92.3,Overcast,11,185
7805,1322352000,20111127,2011112719,19,4,51.8,51.8,69.31,42.0,0.0,3.4,9.9,94.3,Overcast,11,139
7806,1322355600,20111127,2011112720,20,4,52.9,52.9,59.82,39.3,0.0,0.0,9.9,90.1,Overcast,11,104
7807,1322359200,20111127,2011112721,21,4,49.8,49.8,79.44,43.7,0.0,0.2,9.9,89.1,Partially cloudy,11,88
7808,1322362800,20111127,2011112722,22,4,49.8,49.8,75.58,42.4,0.0,0.2,9.9,89.1,Partially cloudy,11,66
7809,1322366400,20111127,2011112723,23,4,48.3,48.3,79.1,42.1,0.0,0.4,9.9,79.3,Partially cloudy,11,32
7810,1322370000,20111127,201111270,0,4,47.9,47.9,81.58,42.5,0.0,0.3,9.9,79.3,Partially cloudy,11,46
7811,1322373600,20111127,201111271,1,4,47.9,47.9,80.93,42.3,0.0,0.5,9.9,79.3,Partially cloudy,11,44
7812,1322377200,20111127,201111272,2,4,46.6,46.6,80.98,41.0,0.0,0.3,9.9,82.2,Partially cloudy,11,31
7813,1322380800,20111127,201111273,3,4,46.0,46.0,86.84,42.3,0.0,0.2,9.9,82.2,Partially cloudy,11,17
7814,1322384400,20111127,201111274,4,4,46.4,44.2,85.56,42.3,0.0,4.6,9.9,82.2,Partially cloudy,11,4
7815,1322388000,20111127,201111275,5,4,47.6,44.0,87.04,44.0,0.0,7.7,9.9,82.2,Partially cloudy,11,5
7816,1322391600,20111127,201111276,6,4,49.5,46.7,82.63,44.4,0.0,6.6,9.9,82.2,Partially cloudy,11,9
7817,1322395200,20111127,201111277,7,4,49.4,45.8,87.26,45.8,0.0,8.8,9.9,82.2,Partially cloudy,11,23
7818,1322398800,20111127,201111278,8,4,51.3,51.3,83.01,46.3,0.0,12.1,9.9,82.2,Partially cloudy,11,42
7819,1322402400,20111127,201111279,9,4,53.8,53.8,80.95,48.0,0.0,9.0,9.9,82.2,Partially cloudy,11,111
7820,1322406000,20111127,2011112710,10,4,57.2,57.2,71.64,48.1,0.0,11.3,9.9,82.2,Partially cloudy,11,189
7821,1322409600,20111127,2011112711,11,4,60.4,60.4,64.75,48.5,0.0,14.7,9.9,82.2,Partially cloudy,11,240
7822,1322413200,20111127,2011112712,12,4,64.2,64.2,56.63,48.5,0.0,11.3,9.9,82.2,Partially cloudy,11,256
7823,1322416800,20111127,2011112713,13,4,64.5,64.5,59.17,49.9,0.0,8.2,9.9,82.2,Partially cloudy,11,313
7824,1322420400,20111127,2011112714,14,4,71.2,71.2,43.84,48.1,0.0,19.1,9.9,82.2,Partially cloudy,11,313
7825,1322424000,20111127,2011112715,15,4,71.2,71.2,44.54,48.5,0.0,11.3,9.9,82.2,Partially cloudy,11,317
7826,1322427600,20111127,2011112716,16,4,66.2,66.2,52.76,48.5,0.0,10.1,9.9,82.2,Partially cloudy,11,323
7827,1322431200,20111127,2011112717,17,4,64.3,64.3,56.3,48.4,0.0,7.9,9.9,82.2,Partially cloudy,11,204
7828,1322434800,20111127,2011112718,18,4,61.0,61.0,62.39,48.0,0.0,6.7,9.9,82.2,Partially cloudy,11,155
7829,1322438400,20111128,2011112819,19,4,59.1,59.1,66.78,48.0,0.0,8.9,9.9,82.2,Partially cloudy,11,264
7830,1322442000,20111128,2011112820,20,4,60.4,60.4,64.73,48.5,0.0,10.1,9.9,83.2,Partially cloudy,11,218
7831,1322445600,20111128,2011112821,21,4,59.1,59.1,67.96,48.6,0.0,11.1,9.9,83.1,Partially cloudy,11,156
7832,1322449200,20111128,2011112822,22,4,59.1,59.1,71.81,50.0,0.0,10.2,9.9,82.2,Partially cloudy,11,109
7833,1322452800,20111128,2011112823,23,4,59.0,59.0,72.02,50.0,0.0,10.2,9.9,82.2,Partially cloudy,11,46
7834,1322456400,20111128,201111280,0,4,57.6,57.6,76.03,50.1,0.0,11.2,9.9,82.2,Partially cloudy,11,16
7835,1322460000,20111128,201111281,1,4,57.2,57.2,77.28,50.1,0.0,12.4,9.9,84.2,Partially cloudy,11,13
7836,1322467200,20111128,201111283,3,4,55.7,55.7,85.68,51.5,0.0,9.1,9.9,85.7,Partially cloudy,11,5
7837,1322470800,20111128,201111284,4,4,55.3,55.3,82.48,50.0,0.0,3.5,9.9,84.7,Partially cloudy,11,4
7838,1322474400,20111128,201111285,5,4,52.0,52.0,87.77,48.5,0.0,0.3,9.9,83.7,Partially cloudy,11,34
7839,1322478000,20111128,201111286,6,4,53.2,53.2,83.67,48.4,0.0,3.3,9.9,84.7,Partially cloudy,11,104
7840,1322481600,20111128,201111287,7,4,53.3,53.3,88.35,49.9,0.0,0.1,9.9,89.6,Partially cloudy,11,277
7841,1322485200,20111128,201111288,8,4,53.7,53.7,91.77,51.4,0.0,0.0,9.9,100.0,Overcast,11,407
7842,1322488800,20111128,201111289,9,4,55.8,55.8,85.46,51.5,0.0,8.8,9.9,100.0,Overcast,11,208
7843,1322492400,20111128,2011112810,10,4,59.1,59.1,76.93,51.9,0.0,5.6,9.9,99.0,Overcast,11,107
7844,1322496000,20111128,2011112811,11,4,62.7,62.7,67.69,51.9,0.0,4.7,9.9,99.5,Overcast,11,118
7845,1322499600,20111128,2011112812,12,4,66.4,66.4,59.52,51.9,0.0,4.4,9.9,87.6,Partially cloudy,11,178
7846,1322503200,20111128,2011112813,13,4,68.1,68.1,56.27,51.9,0.0,0.0,9.9,99.5,Overcast,11,162
7847,1322506800,20111128,2011112814,14,4,69.5,69.5,56.01,53.2,0.0,0.2,9.9,88.9,Partially cloudy,11,143
7848,1322510400,20111128,2011112815,15,4,68.2,68.2,59.58,53.6,0.0,7.3,9.9,89.4,Partially cloudy,11,150
7849,1322514000,20111128,2011112816,16,4,66.2,66.2,59.1,51.5,0.0,8.3,9.9,86.4,Partially cloudy,11,264
7850,1322517600,20111128,2011112817,17,4,68.0,68.0,56.54,51.9,0.0,8.3,9.9,86.4,Partially cloudy,11,468
7851,1322521200,20111128,2011112818,18,4,66.0,66.0,63.95,53.4,0.0,9.1,9.9,87.7,Partially cloudy,11,416
7852,1322524800,20111129,2011112919,19,4,64.2,64.2,73.89,55.7,0.0,9.1,9.9,88.1,Partially cloudy,11,250
7853,1322528400,20111129,2011112920,20,4,64.2,64.2,74.08,55.7,0.0,10.1,9.9,99.8,Overcast,11,184
7854,1322532000,20111129,2011112921,21,4,64.2,64.2,77.64,57.0,0.0,9.2,9.9,100.0,Overcast,11,125
7855,1322535600,20111129,2011112922,22,4,62.6,62.6,82.02,57.0,0.0,4.8,9.9,100.0,Overcast,11,95
7856,1322539200,20111129,2011112923,23,4,62.1,62.1,83.48,57.0,0.0,5.8,9.9,97.1,Overcast,11,53
7857,1322542800,20111129,201111290,0,4,62.0,62.0,83.89,57.0,0.0,0.2,9.9,83.7,Partially cloudy,11,22
7858,1322546400,20111129,201111291,1,4,61.9,61.9,83.95,57.0,0.0,3.4,9.9,50.5,Partially cloudy,11,17
7859,1322550000,20111129,201111292,2,4,60.7,60.7,87.62,57.0,0.0,0.3,9.9,99.3,Overcast,11,5
7860,1322553600,20111129,201111293,3,4,60.7,60.7,87.62,57.0,0.0,4.8,9.9,88.9,Partially cloudy,11,2
7861,1322557200,20111129,201111294,4,4,62.1,62.1,84.93,57.6,0.01,13.5,9.9,100.0,"Rain, Overcast",11,6
7862,1322560800,20111129,201111295,5,4,60.8,60.8,88.77,57.5,0.0,11.3,9.9,49.0,Partially cloudy,11,22
7863,1322564400,20111129,201111296,6,4,62.2,62.2,83.59,57.1,0.0,11.3,9.9,87.2,Partially cloudy,11,89
7864,1322568000,20111129,201111297,7,4,62.2,62.2,79.45,55.7,0.0,9.1,9.9,88.9,Partially cloudy,11,342
7865,1322571600,20111129,201111298,8,4,64.1,64.1,77.74,57.0,0.0,11.4,9.9,89.1,Partially cloudy,11,449
7866,1322575200,20111129,201111299,9,4,64.2,64.2,77.84,57.1,0.0,15.9,9.9,97.8,Overcast,11,202
7867,1322578800,20111129,2011112910,10,4,64.5,64.5,82.15,59.0,0.0,19.1,6.9,100.0,Overcast,11,36
7868,1322582400,20111129,2011112911,11,4,57.4,57.4,92.34,55.2,0.07,19.4,3.1,100.0,"Rain, Overcast",11,11
7869,1322586000,20111129,2011112912,12,4,53.6,53.6,82.69,48.5,0.11,17.1,4.0,100.0,"Rain, Overcast",11,18
7870,1322589600,20111129,2011112913,13,4,53.2,53.2,77.76,46.4,0.09,11.3,8.1,100.0,"Rain, Overcast",11,22
7871,1322593200,20111129,2011112914,14,4,51.9,51.9,88.46,48.6,0.08,7.1,4.1,100.0,"Rain, Overcast",11,36
7872,1322596800,20111129,2011112915,15,4,51.8,51.8,86.93,48.0,0.01,13.0,9.9,99.0,"Rain, Overcast",11,65
7873,1322600400,20111129,2011112916,16,4,51.8,51.8,86.93,48.0,0.0,8.6,9.9,100.0,Overcast,11,151
7874,1322604000,20111129,2011112917,17,4,51.8,51.8,87.04,48.0,0.0,11.1,9.9,99.8,Overcast,11,354
7875,1322607600,20111129,2011112918,18,4,51.4,51.4,88.09,48.0,0.0,10.3,9.9,100.0,Overcast,11,358
7876,1322611200,20111130,2011113019,19,4,51.3,51.3,82.86,46.3,0.0,13.7,9.9,100.0,Overcast,11,279
7877,1322614800,20111130,2011113020,20,4,49.9,45.5,88.4,46.6,0.0,11.2,9.9,100.0,Overcast,11,190
7878,1322618400,20111130,2011113021,21,4,51.3,51.3,82.75,46.2,0.0,16.9,9.9,100.0,Overcast,11,135
7879,1322622000,20111130,2011113022,22,4,49.9,45.1,82.19,44.7,0.0,12.6,9.9,88.9,Partially cloudy,11,87
7880,1322625600,20111130,2011113023,23,4,48.4,42.3,75.35,40.9,0.0,15.9,9.9,47.1,Partially cloudy,11,50
7881,1322629200,20111130,201111300,0,4,47.9,41.5,61.55,35.3,0.0,16.8,9.9,25.7,Partially cloudy,11,24
7882,1322632800,20111130,201111301,1,4,46.1,40.1,65.7,35.3,0.0,13.5,9.9,25.3,Partially cloudy,11,8
7883,1322636400,20111130,201111302,2,4,44.2,40.1,70.77,35.3,0.0,7.0,9.9,46.2,Partially cloudy,11,5
7884,1322640000,20111130,201111303,3,4,44.5,39.2,70.83,35.7,0.0,10.1,9.9,99.1,Overcast,11,1
7885,1322643600,20111130,201111304,4,4,42.7,37.5,75.9,35.7,0.0,8.9,9.9,26.2,Partially cloudy,11,5
7886,1322647200,20111130,201111305,5,4,40.8,35.7,80.4,35.3,0.0,7.8,9.9,24.4,Partially cloudy,11,22
7887,1322650800,20111130,201111306,6,4,39.4,36.1,84.76,35.2,0.0,4.7,9.9,29.7,Partially cloudy,11,103
7888,1322654400,20111130,201111307,7,4,39.3,35.7,81.03,34.0,0.04,4.9,9.9,24.4,"Rain, Partially cloudy",11,285
7889,1322658000,20111130,201111308,8,4,40.8,35.6,80.27,35.2,0.0,8.0,9.9,44.6,Partially cloudy,11,478
7890,1322661600,20111130,201111309,9,4,42.9,36.7,74.25,35.2,0.0,11.3,9.9,47.1,Partially cloudy,11,193
7891,1322665200,20111130,2011113010,10,4,46.6,42.2,64.34,35.2,0.0,9.1,9.9,46.2,Partially cloudy,11,110
7892,1322668800,20111130,2011113011,11,4,49.9,45.1,53.17,33.5,0.0,12.7,9.9,87.6,Partially cloudy,11,122
7893,1322672400,20111130,2011113012,12,4,48.0,43.1,53.59,32.0,0.0,11.5,9.9,100.0,Overcast,11,160
7894,1322676000,20111130,2011113013,13,4,48.3,43.9,53.04,32.0,0.0,10.2,9.9,100.0,Overcast,11,147
7895,1322679600,20111130,2011113014,14,4,49.9,44.6,43.77,28.7,0.0,14.8,9.9,98.6,Overcast,11,112
7896,1322683200,20111130,2011113015,15,4,48.5,43.0,45.4,28.3,0.0,13.8,9.9,89.8,Partially cloudy,11,115
7897,1322686800,20111130,2011113016,16,4,48.4,43.5,45.39,28.2,0.0,11.5,9.9,88.6,Partially cloudy,11,226
7898,1322690400,20111130,2011113017,17,4,46.6,40.7,49.24,28.6,0.0,13.6,9.9,99.1,Overcast,11,380
7899,1322694000,20111130,2011113018,18,4,46.1,39.9,49.54,28.3,0.0,14.2,9.9,89.7,Partially cloudy,11,376
7900,1322697600,20111201,2011120119,19,4,46.1,39.2,50.39,28.7,0.0,17.0,9.9,99.3,Overcast,12,228
7901,1322701200,20111201,2011120120,20,4,44.6,38.6,56.47,30.0,0.0,12.1,9.9,99.2,Overcast,12,190
7902,1322704800,20111201,2011120121,21,4,44.1,36.8,54.43,28.7,0.0,16.4,9.9,53.2,Partially cloudy,12,162
7903,1322708400,20111201,2011120122,22,4,42.3,35.4,57.1,28.2,0.0,13.2,9.9,0.0,Clear,12,104
7904,1322712000,20111201,2011120123,23,4,40.9,34.1,52.93,25.0,0.0,11.5,9.9,0.0,Clear,12,73
