,datetimeepoch,temp,feelslike,humidity,dew,precip,windspeed,visibilty,cloudcover,conditions,date,hr,datetime,instant,dteday,season,yr,mnth,hr-2,holiday,weekday,workingday,weathersit,temp-2,atemp,hum,windspeed-2,casual,registered,cnt,datetime-2
7244,1320332400,52.2,52.2,74.16,44.2,0.0,7.8,9.9,89.1,Partially cloudy,20111103,11,2011110311,7245,20111103,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.19399999999999998,12,108,120,2011110311
7245,1320336000,55.9,55.9,64.68,44.2,0.0,8.1,9.9,79.3,Partially cloudy,20111103,12,2011110312,7246,20111103,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.19399999999999998,17,162,179,2011110312
7246,1320339600,60.6,60.6,52.19,43.0,0.0,8.1,9.9,79.3,Partially cloudy,20111103,13,2011110313,7247,20111103,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,19,150,169,2011110313
7247,1320343200,62.3,62.3,48.9,42.8,0.0,10.1,9.9,89.1,Partially cloudy,20111103,14,2011110314,7248,20111103,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,32,120,152,2011110314
7248,1320346800,62.7,62.7,50.49,44.1,0.0,7.3,9.9,79.3,Partially cloudy,20111103,15,2011110315,7249,20111103,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,24,138,162,2011110315
7249,1320350400,62.8,62.8,50.32,44.0,0.0,7.0,9.9,79.3,Partially cloudy,20111103,16,2011110316,7250,20111103,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.19399999999999998,33,234,267,2011110316
7250,1320354000,62.2,62.2,49.07,42.8,0.0,8.0,9.9,44.6,Partially cloudy,20111103,17,2011110317,7251,20111103,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,33,465,498,2011110317
7251,1320357600,58.8,58.8,55.39,42.8,0.0,3.6,9.9,24.4,Partially cloudy,20111103,18,2011110318,7252,20111103,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409,433,2011110318
7252,1320361200,56.4,56.4,63.59,44.2,0.0,5.8,9.9,24.4,Partially cloudy,20111103,19,2011110319,7253,20111103,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,18,234,252,2011110319
7253,1320364800,54.8,54.8,67.59,44.3,0.0,3.5,9.9,0.0,Clear,20111104,20,2011110420,7278,20111104,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186,2011110420
7254,1320368400,52.7,52.7,74.23,44.7,0.0,4.7,9.9,44.6,Partially cloudy,20111104,21,2011110421,7279,20111104,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123,2011110421
7255,1320372000,50.9,50.9,78.97,44.6,0.0,5.6,9.9,81.1,Partially cloudy,20111104,22,2011110422,7280,20111104,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,6,109,115,2011110422
7256,1320375600,51.3,51.3,81.99,46.0,0.0,0.4,9.9,89.7,Partially cloudy,20111104,23,2011110423,7281,20111104,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,17,72,89,2011110423
7257,1320379200,51.2,51.2,82.02,45.9,0.0,3.0,9.9,88.9,Partially cloudy,20111104,0,201111040,7258,20111104,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0.0,11,32,43,201111040
7258,1320382800,51.0,51.0,83.12,46.0,0.0,0.0,9.9,96.4,Overcast,20111104,1,201111041,7259,20111104,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0.0,1,16,17,201111041
7259,1320386400,50.9,50.9,84.66,46.4,0.0,0.2,9.9,89.1,Partially cloudy,20111104,2,201111042,7260,20111104,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0,2,8,10,201111042
7260,1320390000,51.1,51.1,78.68,44.7,0.0,0.0,8.8,92.5,Overcast,20111104,3,201111043,7261,20111104,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,1,7,8,201111043
7261,1320393600,49.7,46.9,87.54,46.1,0.0,6.7,9.9,94.3,Overcast,20111104,4,201111044,7262,20111104,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7,201111044
7262,1320397200,49.6,49.6,87.7,46.1,0.0,3.0,9.9,100.0,Overcast,20111104,5,201111045,7263,20111104,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,0,23,23,201111045
7263,1320400800,49.6,49.6,87.6,46.1,0.0,0.0,9.9,96.4,Overcast,20111104,6,201111046,7264,20111104,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,2,64,66,201111046
7264,1320404400,49.8,49.1,88.85,46.6,0.0,3.3,9.9,100.0,Overcast,20111104,7,201111047,7265,20111104,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235,245,201111047
7265,1320408000,51.2,51.2,84.74,46.7,0.0,9.0,8.7,95.6,Overcast,20111104,8,201111048,7266,20111104,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395,201111048
7266,1320411600,51.7,51.7,87.07,48.0,0.0,14.5,4.3,100.0,Overcast,20111104,9,201111049,7267,20111104,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254,201111049
7267,1320415200,53.2,53.2,73.35,44.8,0.0,19.0,6.4,99.6,Overcast,20111104,10,2011110410,7268,20111104,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115,134,2011110410
7268,1320418800,53.7,53.7,71.51,44.7,0.0,13.6,7.0,96.4,Overcast,20111104,11,2011110411,7269,20111104,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128,162,2011110411
7269,1320422400,55.7,55.7,65.51,44.3,0.0,17.6,9.7,97.4,Overcast,20111104,12,2011110412,7270,20111104,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153,197,2011110412
7270,1320426000,58.7,58.7,54.66,42.4,0.0,20.6,9.7,92.9,Overcast,20111104,13,2011110413,7271,20111104,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161,194,2011110413
7271,1320429600,55.4,55.4,50.85,37.5,0.0,17.3,9.7,84.1,Partially cloudy,20111104,14,2011110414,7272,20111104,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201,2011110414
7272,1320433200,55.1,55.1,46.59,35.0,0.0,12.5,9.7,82.9,Partially cloudy,20111104,15,2011110415,7273,20111104,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192,237,2011110415
7273,1320436800,57.1,57.1,43.31,35.0,0.0,15.5,9.9,44.6,Partially cloudy,20111104,16,2011110416,7274,20111104,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290,2011110416
7274,1320440400,56.9,56.9,36.02,30.2,0.0,15.7,9.9,24.4,Partially cloudy,20111104,17,2011110417,7275,20111104,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438,480,2011110417
7275,1320444000,53.6,53.6,37.78,28.4,0.0,14.5,9.9,24.4,Partially cloudy,20111104,18,2011110418,7276,20111104,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374,2011110418
7276,1320447600,53.0,53.0,33.44,25.0,0.0,18.6,9.9,0.0,Clear,20111104,19,2011110419,7277,20111104,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182,196,2011110419
7277,1320451200,51.2,51.2,37.42,26.1,0.0,14.6,9.9,0.0,Clear,20111105,20,2011110520,7302,20111105,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,29,136,165,2011110520
7278,1320454800,48.2,43.4,42.59,26.5,0.0,11.1,9.9,0.0,Clear,20111105,21,2011110521,7303,20111105,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,19,99,118,2011110521
7279,1320458400,46.3,41.4,45.86,26.6,0.0,10.1,9.9,0.0,Clear,20111105,22,2011110522,7304,20111105,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,10,72,82,2011110522
7280,1320462000,45.8,39.8,46.7,26.6,0.0,13.2,9.9,0.0,Clear,20111105,23,2011110523,7305,20111105,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,4,81,85,2011110523
7281,1320465600,44.3,37.8,48.79,26.2,0.0,13.3,9.9,0.0,Clear,20111105,0,201111050,7282,20111105,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48,52,201111050
7282,1320469200,44.2,37.5,46.16,24.8,0.0,14.2,9.9,0.0,Clear,20111105,1,201111051,7283,20111105,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62,201111051
7283,1320472800,43.7,37.4,47.12,24.8,0.0,12.3,9.9,0.0,Clear,20111105,2,201111052,7284,20111105,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31,201111052
7284,1320476400,42.3,35.3,52.41,26.1,0.0,13.2,9.9,0.0,Clear,20111105,3,201111053,7285,20111105,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8,201111053
7285,1320480000,42.1,35.3,52.88,26.1,0.0,12.4,9.9,0.0,Clear,20111105,4,201111054,7286,20111105,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5,8,201111054
7286,1320483600,40.7,33.3,55.74,26.1,0.0,13.2,9.9,0.0,Clear,20111105,5,201111055,7287,20111105,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2,201111055
7287,1320487200,39.2,31.5,59.14,26.1,0.0,12.9,9.9,0.0,Clear,20111105,6,201111056,7288,20111105,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20,23,201111056
7288,1320490800,38.6,32.0,60.55,26.2,0.0,9.8,9.9,0.0,Clear,20111105,7,201111057,7289,20111105,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34,201111057
7289,1320494400,38.5,31.4,60.95,26.2,0.0,10.9,9.9,24.4,Partially cloudy,20111105,8,201111058,7290,20111105,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84,201111058
7290,1320498000,40.8,33.6,55.76,26.2,0.0,12.9,9.9,24.4,Partially cloudy,20111105,9,201111059,7291,20111105,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141,201111059
7291,1320501600,42.9,36.3,55.5,28.0,0.0,12.5,9.9,0.0,Clear,20111105,10,2011110510,7292,20111105,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227,2011110510
7292,1320505200,44.7,39.5,52.84,28.5,0.0,9.9,9.9,0.0,Clear,20111105,11,2011110511,7293,20111105,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169,238,2011110511
7293,1320508800,47.9,45.9,46.85,28.6,0.0,4.8,9.9,0.0,Clear,20111105,12,2011110512,7294,20111105,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235,372,2011110512
7294,1320512400,48.5,45.4,44.93,28.1,0.0,7.0,9.9,0.0,Clear,20111105,13,2011110513,7295,20111105,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207,355,2011110513
7295,1320516000,51.3,51.3,37.47,26.2,0.0,4.9,9.9,0.0,Clear,20111105,14,2011110514,7296,20111105,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227,386,2011110514
7296,1320519600,53.0,53.0,35.68,26.5,0.0,6.1,9.9,0.0,Clear,20111105,15,2011110515,7297,20111105,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.19399999999999998,141,202,343,2011110515
7297,1320523200,51.8,51.8,36.88,26.3,0.0,7.9,9.9,0.0,Clear,20111105,16,2011110516,7298,20111105,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335,2011110516
7298,1320526800,51.7,51.7,39.65,27.9,0.0,8.8,9.9,0.0,Clear,20111105,17,2011110517,7299,20111105,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334,2011110517
7299,1320530400,49.7,47.1,40.65,26.7,0.0,6.4,9.9,0.0,Clear,20111105,18,2011110518,7300,20111105,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237,2011110518
7300,1320534000,47.6,46.8,50.9,30.3,0.0,3.2,9.9,0.0,Clear,20111105,19,2011110519,7301,20111105,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,45,159,204,2011110519
7301,1320537600,45.1,45.1,56.25,30.5,0.0,0.0,9.9,0.0,Clear,20111106,20,2011110620,7326,20111106,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100,116,2011110620
7302,1320541200,45.1,45.1,55.55,30.1,0.0,0.0,9.9,0.0,Clear,20111106,21,2011110621,7327,20111106,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88,2011110621
7303,1320544800,43.2,43.2,67.39,33.2,0.0,0.0,9.9,0.0,Clear,20111106,22,2011110622,7328,20111106,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,5,40,45,2011110622
7304,1320548400,41.5,41.5,68.24,31.8,0.0,0.0,9.9,0.0,Clear,20111106,23,2011110623,7329,20111106,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43,50,2011110623
7305,1320552000,40.3,40.3,71.44,31.8,0.0,0.0,9.9,0.0,Clear,20111106,0,201111060,7306,20111106,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,10,65,75,201111060
7306,1320555600,40.0,40.0,75.81,33.0,0.0,0.0,9.9,0.0,Clear,20111106,1,201111061,7307,20111106,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,11,104,115,201111061
7307,1320559200,38.6,38.6,81.33,33.3,0.0,0.0,9.9,0.0,Clear,20111106,1,201111061,7307,20111106,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,11,104,115,201111061
7308,1320562800,38.2,38.2,82.51,33.3,0.0,0.0,9.9,0.0,Clear,20111106,2,201111062,7308,20111106,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,6,23,29,201111062
7309,1320566400,37.0,37.0,85.56,33.0,0.0,0.0,9.9,0.0,Clear,20111106,3,201111063,7309,20111106,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,5,4,9,201111063
7310,1320570000,37.1,37.1,85.22,33.1,0.0,0.0,9.9,51.8,Partially cloudy,20111106,4,201111064,7310,20111106,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,0,6,6,201111064
7311,1320573600,37.2,33.1,86.59,33.6,0.0,5.2,9.9,90.1,Overcast,20111106,5,201111065,7311,20111106,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5,5,201111065
7312,1320577200,38.6,36.5,82.66,33.8,0.0,3.2,9.9,90.1,Overcast,20111106,6,201111066,7312,20111106,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11,16,201111066
7313,1320580800,38.6,35.6,86.8,35.0,0.0,4.2,9.9,90.1,Overcast,20111106,7,201111067,7313,20111106,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24,28,201111067
7314,1320584400,40.7,40.7,86.79,37.0,0.0,3.0,9.9,95.8,Overcast,20111106,8,201111068,7314,20111106,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90,201111068
7315,1320588000,43.0,43.0,75.88,35.9,0.0,3.0,9.9,100.0,Overcast,20111106,9,201111069,7315,20111106,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170,201111069
7316,1320591600,46.8,44.9,70.43,37.7,0.0,4.4,9.9,87.5,Partially cloudy,20111106,10,2011110610,7316,20111106,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186,262,2011110610
7317,1320595200,53.2,53.2,58.45,39.0,0.0,3.5,9.9,24.4,Partially cloudy,20111106,11,2011110611,7317,20111106,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320,2011110611
7318,1320598800,55.3,55.3,54.5,39.1,0.0,3.8,9.9,24.4,Partially cloudy,20111106,12,2011110612,7318,20111106,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,120,226,346,2011110612
7319,1320602400,57.1,57.1,51.87,39.6,0.0,7.0,9.9,26.4,Partially cloudy,20111106,13,2011110613,7319,20111106,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314,2011110613
7320,1320606000,57.6,57.6,53.94,41.0,0.0,7.9,9.9,26.4,Partially cloudy,20111106,14,2011110614,7320,20111106,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.19399999999999998,101,219,320,2011110614
7321,1320609600,59.0,59.0,51.16,41.0,0.0,7.8,9.9,26.4,Partially cloudy,20111106,15,2011110615,7321,20111106,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.19399999999999998,96,210,306,2011110615
7322,1320613200,57.4,57.4,54.19,41.0,0.0,8.8,9.9,24.4,Partially cloudy,20111106,16,2011110616,7322,20111106,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,84,263,347,2011110616
7323,1320616800,55.0,55.0,62.39,42.4,0.0,6.6,9.9,24.4,Partially cloudy,20111106,17,2011110617,7323,20111106,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,71,185,256,2011110617
7324,1320620400,52.7,52.7,72.92,44.3,0.0,4.2,9.9,0.0,Clear,20111106,18,2011110618,7324,20111106,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,39,146,185,2011110618
7325,1320624000,49.5,46.4,76.16,42.3,0.0,7.4,9.9,0.0,Clear,20111107,19,2011110719,7349,20111107,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,20,280,300,2011110719
7326,1320627600,48.1,46.2,81.49,42.7,0.0,4.6,9.9,0.0,Clear,20111107,20,2011110720,7350,20111107,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,17,187,204,2011110720
7327,1320631200,48.0,47.0,81.56,42.6,0.0,3.5,9.9,0.0,Clear,20111107,21,2011110721,7351,20111107,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,10,129,139,2011110721
7328,1320634800,47.5,47.5,87.13,43.8,0.0,0.2,9.9,0.0,Clear,20111107,22,2011110722,7352,20111107,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102,108,2011110722
7329,1320638400,46.0,44.8,87.47,42.5,0.0,3.4,9.9,0.0,Clear,20111107,23,2011110723,7353,20111107,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,1,47,48,2011110723
7330,1320642000,45.9,45.9,87.62,42.4,0.0,0.3,8.8,0.0,Clear,20111107,0,201111070,7330,20111107,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,1,14,15,201111070
7331,1320645600,45.5,45.5,88.89,42.4,0.0,0.2,9.9,0.0,Clear,20111107,1,201111071,7331,20111107,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,2,6,8,201111071
7332,1320649200,43.9,43.9,93.92,42.2,0.0,0.2,9.9,0.0,Clear,20111107,2,201111072,7332,20111107,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,0,2,2,201111072
7333,1320652800,44.5,44.5,93.35,42.7,0.0,0.1,9.6,0.0,Clear,20111107,3,201111073,7333,20111107,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,0,3,3,201111073
7334,1320656400,43.5,43.5,93.85,41.9,0.0,0.3,9.1,1.9,Clear,20111107,4,201111074,7334,20111107,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,2,4,6,201111074
7335,1320660000,42.5,42.5,93.13,40.6,0.0,0.0,9.4,0.0,Clear,20111107,5,201111075,7335,20111107,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0,1,25,26,201111075
7336,1320663600,40.8,40.8,94.13,39.3,0.0,0.0,4.0,39.0,Partially cloudy,20111107,6,201111076,7336,20111107,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,2,97,99,201111076
7337,1320667200,40.6,40.6,94.57,39.1,0.0,0.0,3.4,26.7,Partially cloudy,20111107,7,201111077,7337,20111107,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0,6,305,311,201111077
7338,1320670800,42.6,39.9,98.12,42.1,0.0,4.5,6.4,25.3,Partially cloudy,20111107,8,201111078,7338,20111107,4,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,13,397,410,201111078
7339,1320674400,45.0,43.7,99.54,44.9,0.0,3.4,8.3,24.4,Partially cloudy,20111107,9,201111079,7339,20111107,4,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,18,156,174,201111079
7340,1320678000,48.6,46.2,94.98,47.2,0.0,5.6,8.8,0.0,Clear,20111107,10,2011110710,7340,20111107,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,28,95,123,2011110710
7341,1320681600,53.9,53.9,75.0,46.2,0.0,4.9,9.9,0.0,Clear,20111107,11,2011110711,7341,20111107,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,28,100,128,2011110711
7342,1320685200,58.0,58.0,65.0,46.3,0.0,0.5,9.9,0.0,Clear,20111107,12,2011110712,7342,20111107,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,21,158,179,2011110712
7343,1320688800,64.7,64.7,47.4,44.2,0.0,3.4,9.9,0.0,Clear,20111107,13,2011110713,7343,20111107,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,32,157,189,2011110713
7344,1320692400,66.4,66.4,37.26,39.5,0.0,6.8,9.9,0.0,Clear,20111107,14,2011110714,7344,20111107,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,30,115,145,2011110714
7345,1320696000,66.1,66.1,37.43,39.3,0.0,4.4,9.4,0.0,Clear,20111107,15,2011110715,7345,20111107,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,38,132,170,2011110715
7346,1320699600,62.9,62.9,44.48,40.9,0.0,0.2,9.9,0.0,Clear,20111107,16,2011110716,7346,20111107,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,40,255,295,2011110716
7347,1320703200,60.7,60.7,45.61,39.6,0.0,6.2,9.9,0.0,Clear,20111107,17,2011110717,7347,20111107,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,39,489,528,2011110717
7348,1320706800,56.6,56.6,59.92,42.9,0.0,4.5,9.9,0.0,Clear,20111107,18,2011110718,7348,20111107,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,18,407,425,2011110718
7349,1320710400,56.1,56.1,59.75,42.3,0.0,0.0,9.9,0.0,Clear,20111108,19,2011110819,7373,20111108,4,0,11,19,0,2,1,1,0.46,0.4545,0.59,0.0,14,264,278,2011110819
7350,1320714000,51.1,51.1,72.62,42.6,0.0,0.0,9.9,0.0,Clear,20111108,20,2011110820,7374,20111108,4,0,11,20,0,2,1,1,0.4,0.4091,0.76,0.0,12,169,181,2011110820
7351,1320717600,49.2,47.8,82.7,44.1,0.0,4.2,9.9,0.0,Clear,20111108,21,2011110821,7375,20111108,4,0,11,21,0,2,1,1,0.4,0.4091,0.76,0.0,16,166,182,2011110821
7352,1320721200,47.7,47.7,82.08,42.5,0.0,3.0,9.7,0.0,Clear,20111108,22,2011110822,7376,20111108,4,0,11,22,0,2,1,1,0.36,0.3788,0.87,0.0,13,95,108,2011110822
7353,1320724800,47.2,47.2,87.25,43.6,0.0,3.0,9.8,0.0,Clear,20111108,23,2011110823,7377,20111108,4,0,11,23,0,2,1,1,0.36,0.3788,0.81,0.0,3,45,48,2011110823
7354,1320728400,45.9,45.9,87.54,42.4,0.0,3.0,9.8,0.0,Clear,20111108,0,201111080,7354,20111108,4,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896,0,18,18,201111080
7355,1320732000,44.0,41.8,92.23,41.9,0.0,4.2,9.9,0.0,Clear,20111108,1,201111081,7355,20111108,4,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045,3,8,11,201111081
7356,1320735600,44.1,44.1,87.23,40.6,0.0,0.0,9.9,0.0,Clear,20111108,2,201111082,7356,20111108,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0.0,0,1,1,201111082
7357,1320739200,43.8,43.8,88.43,40.6,0.0,0.0,9.7,0.0,Clear,20111108,3,201111083,7357,20111108,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0.0,0,3,3,201111083
7358,1320742800,42.6,42.6,86.57,38.8,0.0,0.0,9.7,0.0,Clear,20111108,4,201111084,7358,20111108,4,0,11,4,0,2,1,1,0.3,0.3333,0.87,0.0,0,4,4,201111084
7359,1320746400,41.9,41.9,89.36,39.0,0.0,3.0,9.9,0.0,Clear,20111108,5,201111085,7359,20111108,4,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896,1,17,18,201111085
7360,1320750000,42.6,42.6,86.73,38.9,0.0,0.0,8.5,0.0,Clear,20111108,6,201111086,7360,20111108,4,0,11,6,0,2,1,1,0.3,0.3333,0.87,0.0,3,96,99,201111086
7361,1320753600,42.1,39.6,88.45,39.0,0.0,4.2,8.8,0.0,Clear,20111108,7,201111087,7361,20111108,4,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045,7,316,323,201111087
7362,1320757200,44.2,42.0,92.44,42.1,0.0,4.2,8.3,0.0,Clear,20111108,8,201111088,7362,20111108,4,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045,11,455,466,201111088
7363,1320760800,48.6,48.6,84.27,44.1,0.0,0.2,8.3,0.0,Clear,20111108,9,201111089,7363,20111108,4,0,11,9,0,2,1,1,0.36,0.3788,0.87,0.0,14,177,191,201111089
7364,1320764400,53.9,53.9,70.94,44.7,0.0,3.2,9.9,0.0,Clear,20111108,10,2011110810,7364,20111108,4,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896,25,104,129,2011110810
7365,1320768000,58.1,58.1,60.59,44.6,0.0,5.2,8.8,0.0,Clear,20111108,11,2011110811,7365,20111108,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1343,21,126,147,2011110811
7366,1320771600,62.8,62.8,50.56,44.2,0.0,5.2,9.9,0.0,Clear,20111108,12,2011110812,7366,20111108,4,0,11,12,0,2,1,1,0.52,0.5,0.52,0.1343,28,175,203,2011110812
7367,1320775200,65.0,65.0,47.48,44.6,0.0,6.7,9.9,0.0,Clear,20111108,13,2011110813,7367,20111108,4,0,11,13,0,2,1,1,0.54,0.5152,0.49,0.1642,31,165,196,2011110813
7368,1320778800,66.6,66.6,44.46,44.3,0.0,5.0,9.9,0.0,Clear,20111108,14,2011110814,7368,20111108,4,0,11,14,0,2,1,1,0.56,0.5303,0.46,0.1045,32,129,161,2011110814
7369,1320782400,68.0,68.0,45.42,46.1,0.0,4.8,9.8,0.0,Clear,20111108,15,2011110815,7369,20111108,4,0,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045,33,155,188,2011110815
7370,1320786000,66.0,66.0,45.73,44.5,0.0,5.8,9.9,0.0,Clear,20111108,16,2011110816,7370,20111108,4,0,11,16,0,2,1,1,0.56,0.5303,0.46,0.1343,39,250,289,2011110816
7371,1320789600,62.4,62.4,43.38,39.8,0.0,6.6,9.9,24.4,Partially cloudy,20111108,17,2011110817,7371,20111108,4,0,11,17,0,2,1,1,0.52,0.5,0.43,0.1642,40,459,499,2011110817
7372,1320793200,58.4,58.4,55.53,42.5,0.0,5.6,9.9,24.4,Partially cloudy,20111108,18,2011110818,7372,20111108,4,0,11,18,0,2,1,1,0.48,0.4697,0.55,0.1343,30,432,462,2011110818
