instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
4221,6/25/2012,3,1,6,6,0,1,1,1,0.64,0.5909,0.78,0.1642,11,147,158
4222,6/25/2012,3,1,6,7,0,1,1,1,0.66,0.6212,0.74,0.2239,30,455,485
4223,6/25/2012,3,1,6,8,0,1,1,1,0.66,0.6212,0.69,0.194,53,555,608
4224,6/25/2012,3,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.194,37,231,268
4225,6/25/2012,3,1,6,10,0,1,1,1,0.76,0.697,0.55,0.1642,58,126,184
4226,6/25/2012,3,1,6,11,0,1,1,1,0.8,0.7273,0.43,0.3284,54,127,181
4227,6/25/2012,3,1,6,12,0,1,1,2,0.76,0.6818,0.45,0.2985,74,196,270
4228,6/25/2012,3,1,6,13,0,1,1,1,0.72,0.6667,0.51,0.2985,79,181,260
4229,6/25/2012,3,1,6,14,0,1,1,1,0.78,0.697,0.43,0.2537,90,161,251
4230,6/25/2012,3,1,6,15,0,1,1,1,0.78,0.6818,0.38,0.4627,65,168,233
4231,6/25/2012,3,1,6,16,0,1,1,1,0.8,0.697,0.31,0.3881,104,310,414
4232,6/25/2012,3,1,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,76,757,833
4233,6/25/2012,3,1,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,100,691,791
4234,6/25/2012,3,1,6,19,0,1,1,1,0.74,0.6515,0.27,0.4627,74,508,582
4235,6/25/2012,3,1,6,20,0,1,1,1,0.72,0.6515,0.3,0.4478,100,375,475
4236,6/25/2012,3,1,6,21,0,1,1,1,0.68,0.6212,0.3,0.3284,50,281,331
4237,6/25/2012,3,1,6,22,0,1,1,1,0.66,0.6212,0.29,0.3881,21,166,187
4238,6/25/2012,3,1,6,23,0,1,1,1,0.64,0.6212,0.33,0.3284,15,88,103
4239,6/26/2012,3,1,6,0,0,2,1,1,0.62,0.6212,0.33,0.3284,8,29,37
4240,6/26/2012,3,1,6,1,0,2,1,1,0.6,0.6212,0.35,0.3881,11,19,30
4241,6/26/2012,3,1,6,2,0,2,1,1,0.56,0.5303,0.43,0.2836,2,7,9
4242,6/26/2012,3,1,6,3,0,2,1,1,0.54,0.5152,0.45,0.2836,2,7,9
4243,6/26/2012,3,1,6,4,0,2,1,1,0.54,0.5152,0.45,0.2985,1,9,10
4244,6/26/2012,3,1,6,5,0,2,1,1,0.52,0.5,0.48,0.3881,3,36,39
4245,6/26/2012,3,1,6,6,0,2,1,1,0.52,0.5,0.52,0.2985,12,176,188
4246,6/26/2012,3,1,6,7,0,2,1,1,0.52,0.5,0.52,0.3582,21,531,552
4247,6/26/2012,3,1,6,8,0,2,1,1,0.56,0.5303,0.49,0.3284,34,622,656
4248,6/26/2012,3,1,6,9,0,2,1,1,0.58,0.5455,0.46,0.4179,30,298,328
4249,6/26/2012,3,1,6,10,0,2,1,1,0.62,0.6212,0.41,0.3582,37,153,190
4250,6/26/2012,3,1,6,11,0,2,1,1,0.64,0.6212,0.36,0.4179,46,189,235
4251,6/26/2012,3,1,6,12,0,2,1,1,0.66,0.6212,0.34,0.4478,80,228,308
4252,6/26/2012,3,1,6,13,0,2,1,1,0.7,0.6364,0.3,0.4627,74,232,306
4253,6/26/2012,3,1,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,81,186,267
4254,6/26/2012,3,1,6,15,0,2,1,1,0.72,0.6515,0.28,0.4627,88,229,317
4255,6/26/2012,3,1,6,16,0,2,1,1,0.72,0.6364,0.26,0.4925,67,349,416
4256,6/26/2012,3,1,6,17,0,2,1,1,0.72,0.6515,0.28,0.4179,104,796,900
4257,6/26/2012,3,1,6,18,0,2,1,1,0.72,0.6515,0.28,0.3582,105,719,824
4258,6/26/2012,3,1,6,19,0,2,1,1,0.72,0.6515,0.28,0.2239,83,529,612
4259,6/26/2012,3,1,6,20,0,2,1,1,0.7,0.6364,0.3,0.2836,88,417,505
4260,6/26/2012,3,1,6,21,0,2,1,1,0.68,0.6364,0.34,0.194,61,267,328
4261,6/26/2012,3,1,6,22,0,2,1,1,0.66,0.6212,0.34,0.2537,26,219,245
4262,6/26/2012,3,1,6,23,0,2,1,1,0.62,0.6212,0.41,0.1343,13,118,131
4263,6/27/2012,3,1,6,0,0,3,1,1,0.62,0.6212,0.41,0.194,15,39,54
4264,6/27/2012,3,1,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642,5,18,23
4265,6/27/2012,3,1,6,2,0,3,1,1,0.56,0.5303,0.49,0.1343,2,12,14
4266,6/27/2012,3,1,6,3,0,3,1,1,0.58,0.5455,0.46,0.0896,1,7,8
4267,6/27/2012,3,1,6,4,0,3,1,1,0.6,0.6212,0.4,0.2537,0,11,11
4268,6/27/2012,3,1,6,5,0,3,1,1,0.6,0.6212,0.43,0.2836,2,34,36
4269,6/27/2012,3,1,6,6,0,3,1,1,0.58,0.5455,0.46,0.2836,7,193,200
4270,6/27/2012,3,1,6,7,0,3,1,1,0.6,0.6212,0.43,0.3582,29,498,527
4271,6/27/2012,3,1,6,8,0,3,1,1,0.62,0.6212,0.43,0.3284,49,638,687
4272,6/27/2012,3,1,6,9,0,3,1,1,0.66,0.6212,0.41,0.3582,29,253,282
4273,6/27/2012,3,1,6,10,0,3,1,1,0.7,0.6364,0.37,0.2537,34,138,172
4274,6/27/2012,3,1,6,11,0,3,1,1,0.74,0.6515,0.3,0.3284,64,145,209
4275,6/27/2012,3,1,6,12,0,3,1,1,0.76,0.6667,0.29,0.2985,77,245,322
4276,6/27/2012,3,1,6,13,0,3,1,1,0.8,0.697,0.27,0.3284,77,244,321
4277,6/27/2012,3,1,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,78,192,270
4278,6/27/2012,3,1,6,15,0,3,1,1,0.8,0.697,0.26,0.4627,61,188,249
4279,6/27/2012,3,1,6,16,0,3,1,1,0.82,0.697,0.24,0.4478,55,337,392
4280,6/27/2012,3,1,6,17,0,3,1,1,0.82,0.697,0.24,0.3881,113,730,843
4281,6/27/2012,3,1,6,18,0,3,1,1,0.8,0.697,0.27,0.3284,85,719,804
4282,6/27/2012,3,1,6,19,0,3,1,1,0.78,0.6818,0.29,0.3284,101,542,643
4283,6/27/2012,3,1,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,76,369,445
4284,6/27/2012,3,1,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343,54,313,367
4285,6/27/2012,3,1,6,22,0,3,1,1,0.72,0.6515,0.39,0.0896,52,245,297
4286,6/27/2012,3,1,6,23,0,3,1,1,0.68,0.6364,0.47,0.1343,11,148,159
4287,6/28/2012,3,1,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,2,52,54
4288,6/28/2012,3,1,6,1,0,4,1,1,0.66,0.6212,0.54,0,11,14,25
4289,6/28/2012,3,1,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,1,12,13
4290,6/28/2012,3,1,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,1,6,7
4291,6/28/2012,3,1,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,0,11,11
4292,6/28/2012,3,1,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,8,39,47
4293,6/28/2012,3,1,6,6,0,4,1,1,0.62,0.6212,0.57,0.0896,8,185,193
4294,6/28/2012,3,1,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,24,484,508
4295,6/28/2012,3,1,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,40,577,617
4296,6/28/2012,3,1,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,33,318,351
4297,6/28/2012,3,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,40,144,184
4298,6/28/2012,3,1,6,11,0,4,1,1,0.8,0.697,0.31,0.194,41,170,211
4299,6/28/2012,3,1,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,49,227,276
4300,6/28/2012,3,1,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,31,205,236
4301,6/28/2012,3,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,66,188,254
4302,6/28/2012,3,1,6,15,0,4,1,1,0.86,0.7273,0.25,0.3284,24,195,219
4303,6/28/2012,3,1,6,16,0,4,1,1,0.88,0.7424,0.23,0.194,56,331,387
4304,6/28/2012,3,1,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,71,634,705
4305,6/28/2012,3,1,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,100,597,697
4306,6/28/2012,3,1,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,79,492,571
4307,6/28/2012,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,71,399,470
4308,6/28/2012,3,1,6,21,0,4,1,1,0.76,0.697,0.55,0.194,89,309,398
4309,6/28/2012,3,1,6,22,0,4,1,1,0.76,0.697,0.52,0.1642,50,224,274
4310,6/28/2012,3,1,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,26,145,171
4311,6/29/2012,3,1,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,24,90,114
4312,6/29/2012,3,1,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642,9,33,42
4313,6/29/2012,3,1,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,3,15,18
4314,6/29/2012,3,1,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,3,5,8
4315,6/29/2012,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,1,9,10
4316,6/29/2012,3,1,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,6,39,45
4317,6/29/2012,3,1,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,15,148,163
4318,6/29/2012,3,1,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,19,361,380
4319,6/29/2012,3,1,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,48,576,624
4320,6/29/2012,3,1,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,39,261,300
4321,6/29/2012,3,1,6,10,0,5,1,1,0.9,0.8333,0.39,0.2985,32,139,171
4322,6/29/2012,3,1,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,51,137,188
4323,6/29/2012,3,1,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,53,173,226
4324,6/29/2012,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,45,194,239
4325,6/29/2012,3,1,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,49,184,233
4326,6/29/2012,3,1,6,15,0,5,1,1,0.96,0.9091,0.36,0,47,183,230
4327,6/29/2012,3,1,6,16,0,5,1,1,0.96,0.9091,0.36,0,59,292,351
4328,6/29/2012,3,1,6,17,0,5,1,1,0.98,0.9242,0.34,0.194,82,457,539
4329,6/29/2012,3,1,6,18,0,5,1,1,0.96,0.8636,0.31,0,50,414,464
4330,6/29/2012,3,1,6,19,0,5,1,1,0.9,0.8788,0.47,0.194,60,303,363
4331,6/29/2012,3,1,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,53,255,308
4332,6/29/2012,3,1,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,41,195,236
4333,6/29/2012,3,1,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,34,129,163
4334,6/29/2012,3,1,6,23,0,5,1,3,0.82,0.8333,0.63,0.194,6,42,48
4335,6/30/2012,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,4,65,69
4336,6/30/2012,3,1,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,3,55,58
4337,6/30/2012,3,1,6,2,0,6,0,2,0.64,0.5758,0.89,0,7,54,61
4338,6/30/2012,3,1,6,3,0,6,0,2,0.64,0.5758,0.89,0,3,20,23
4339,6/30/2012,3,1,6,4,0,6,0,2,0.62,0.5455,0.94,0,3,15,18
4340,6/30/2012,3,1,6,5,0,6,0,1,0.64,0.5758,0.89,0.1642,3,7,10
4341,6/30/2012,3,1,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,6,36,42
4342,6/30/2012,3,1,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,10,82,92
4343,6/30/2012,3,1,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,26,168,194
4344,6/30/2012,3,1,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,41,234,275
4345,6/30/2012,3,1,6,10,0,6,0,1,0.88,0.7727,0.3,0.2537,96,308,404
4346,6/30/2012,3,1,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,102,350,452
4347,6/30/2012,3,1,6,12,0,6,0,1,0.88,0.7727,0.3,0.2537,143,328,471
4348,6/30/2012,3,1,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,105,323,428
4349,6/30/2012,3,1,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,114,295,409
4350,6/30/2012,3,1,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,117,287,404
4351,6/30/2012,3,1,6,16,0,6,0,1,0.9,0.7879,0.29,0.1642,109,264,373
4352,6/30/2012,3,1,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,131,231,362
4353,6/30/2012,3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0,91,248,339
4354,6/30/2012,3,1,6,19,0,6,0,1,0.84,0.7576,0.44,0.2537,134,240,374
4355,6/30/2012,3,1,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,88,204,292
4356,6/30/2012,3,1,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,48,165,213
4357,6/30/2012,3,1,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,38,134,172
4358,6/30/2012,3,1,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,33,119,152
4359,7/1/2012,3,1,7,0,0,0,0,1,0.76,0.7273,0.66,0,27,122,149
4360,7/1/2012,3,1,7,1,0,0,0,1,0.74,0.697,0.7,0.1343,12,81,93
4361,7/1/2012,3,1,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,21,69,90
4362,7/1/2012,3,1,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,6,27,33
4363,7/1/2012,3,1,7,4,0,0,0,1,0.7,0.6667,0.79,0.194,0,4,4
4364,7/1/2012,3,1,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,3,7,10
4365,7/1/2012,3,1,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,8,19,27
4366,7/1/2012,3,1,7,7,0,0,0,1,0.74,0.697,0.7,0,13,37,50
4367,7/1/2012,3,1,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,36,106,142
4368,7/1/2012,3,1,7,9,0,0,0,1,0.82,0.7879,0.56,0,51,168,219
4369,7/1/2012,3,1,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,98,268,366
4370,7/1/2012,3,1,7,11,0,0,0,1,0.88,0.803,0.39,0.2239,121,256,377
4371,7/1/2012,3,1,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,114,319,433
4372,7/1/2012,3,1,7,13,0,0,0,1,0.92,0.8333,0.33,0.2537,111,309,420
4373,7/1/2012,3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,98,346,444
4374,7/1/2012,3,1,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,101,244,345
4375,7/1/2012,3,1,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,85,228,313
4376,7/1/2012,3,1,7,17,0,0,0,1,0.92,0.803,0.26,0.2985,90,323,413
4377,7/1/2012,3,1,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,95,275,370
4378,7/1/2012,3,1,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,103,279,382
4379,7/1/2012,3,1,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,88,244,332
4380,7/1/2012,3,1,7,21,0,0,0,1,0.84,0.7424,0.39,0.1343,77,181,258
4381,7/1/2012,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,41,110,151
4382,7/1/2012,3,1,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,22,88,110
4383,7/2/2012,3,1,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,12,31,43
4384,7/2/2012,3,1,7,1,0,1,1,2,0.76,0.7121,0.58,0.194,3,14,17
4385,7/2/2012,3,1,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,1,14,15
4386,7/2/2012,3,1,7,3,0,1,1,2,0.72,0.6667,0.54,0.4179,0,5,5
4387,7/2/2012,3,1,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,2,10,12
4388,7/2/2012,3,1,7,5,0,1,1,2,0.72,0.6667,0.51,0,3,37,40
4389,7/2/2012,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,4,132,136
4390,7/2/2012,3,1,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,8,390,398
4391,7/2/2012,3,1,7,8,0,1,1,1,0.76,0.697,0.52,0.194,20,548,568
4392,7/2/2012,3,1,7,9,0,1,1,1,0.78,0.697,0.46,0.2537,56,239,295
4393,7/2/2012,3,1,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,70,104,174
4394,7/2/2012,3,1,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,67,134,201
4395,7/2/2012,3,1,7,12,0,1,1,1,0.84,0.7273,0.32,0.194,74,183,257
4396,7/2/2012,3,1,7,13,0,1,1,1,0.86,0.7576,0.34,0.2239,74,162,236
4397,7/2/2012,3,1,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,79,151,230
4398,7/2/2012,3,1,7,15,0,1,1,1,0.84,0.7424,0.36,0.194,59,175,234
4399,7/2/2012,3,1,7,16,0,1,1,1,0.84,0.7424,0.36,0.2836,61,304,365
4400,7/2/2012,3,1,7,17,0,1,1,1,0.84,0.7273,0.32,0.1343,82,665,747
4401,7/2/2012,3,1,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,72,658,730
4402,7/2/2012,3,1,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,71,510,581
4403,7/2/2012,3,1,7,20,0,1,1,1,0.78,0.697,0.43,0.1343,38,357,395
4404,7/2/2012,3,1,7,21,0,1,1,1,0.76,0.6818,0.45,0.1343,17,241,258
4405,7/2/2012,3,1,7,22,0,1,1,1,0.74,0.6667,0.51,0.1642,19,169,188
4406,7/2/2012,3,1,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,12,90,102
4407,7/3/2012,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0,9,44,53
4408,7/3/2012,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0,5,9,14
4409,7/3/2012,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,0,2,8,10
4410,7/3/2012,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2,2
4411,7/3/2012,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6
4412,7/3/2012,3,1,7,5,0,2,1,1,0.7,0.6515,0.61,0,2,33,35
4413,7/3/2012,3,1,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,5,149,154
4414,7/3/2012,3,1,7,7,0,2,1,1,0.74,0.6818,0.58,0,21,462,483
4415,7/3/2012,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,42,604,646
4416,7/3/2012,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,46,226,272
4417,7/3/2012,3,1,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209
4418,7/3/2012,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,66,151,217
4419,7/3/2012,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,74,198,272
4420,7/3/2012,3,1,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,80,203,283
4421,7/3/2012,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,69,241,310
4422,7/3/2012,3,1,7,15,0,2,1,2,0.9,0.7727,0.24,0,71,330,401
4423,7/3/2012,3,1,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,90,437,527
4424,7/3/2012,3,1,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,102,620,722
4425,7/3/2012,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,0,85,542,627
4426,7/3/2012,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497
4427,7/3/2012,3,1,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376
4428,7/3/2012,3,1,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,36,160,196
4429,7/3/2012,3,1,7,22,0,2,1,1,0.68,0.6364,0.79,0.194,26,151,177
4430,7/3/2012,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0,19,152,171
4431,7/4/2012,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,19,140,159
4432,7/4/2012,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0,27,96,123
4433,7/4/2012,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93
4434,7/4/2012,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.194,9,23,32
4435,7/4/2012,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16
4436,7/4/2012,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,0,5,14,19
4437,7/4/2012,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0,9,23,32
4438,7/4/2012,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,0,10,62,72
4439,7/4/2012,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153
4440,7/4/2012,3,1,7,9,1,3,0,1,0.76,0.697,0.52,0,90,203,293
4441,7/4/2012,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0,143,304,447
4442,7/4/2012,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343,164,321,485
4443,7/4/2012,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239,164,330,494
4444,7/4/2012,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,0,177,322,499
4445,7/4/2012,3,1,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642,190,357,547
4446,7/4/2012,3,1,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985,155,299,454
4447,7/4/2012,3,1,7,16,1,3,0,1,0.92,0.8485,0.35,0.2537,163,226,389
4448,7/4/2012,3,1,7,17,1,3,0,1,0.92,0.8485,0.35,0.2985,161,253,414
4449,7/4/2012,3,1,7,18,1,3,0,1,0.9,0.8485,0.42,0.194,159,271,430
4450,7/4/2012,3,1,7,19,1,3,0,1,0.86,0.803,0.47,0.2239,177,255,432
4451,7/4/2012,3,1,7,20,1,3,0,1,0.86,0.803,0.47,0.2239,237,314,551
4452,7/4/2012,3,1,7,21,1,3,0,1,0.84,0.803,0.53,0.1343,222,362,584
4453,7/4/2012,3,1,7,22,1,3,0,1,0.82,0.7879,0.56,0.2239,175,327,502
4454,7/4/2012,3,1,7,23,1,3,0,2,0.78,0.697,0.43,0.0896,31,152,183
4455,7/5/2012,3,1,7,0,0,4,1,1,0.74,0.6667,0.51,0.1045,17,71,88
4456,7/5/2012,3,1,7,1,0,4,1,1,0.74,0.6667,0.51,0.2836,6,24,30
4457,7/5/2012,3,1,7,2,0,4,1,1,0.74,0.6667,0.51,0,4,14,18
4458,7/5/2012,3,1,7,3,0,4,1,1,0.72,0.6667,0.54,0.194,2,5,7
4459,7/5/2012,3,1,7,4,0,4,1,1,0.72,0.6667,0.58,0,0,7,7
4460,7/5/2012,3,1,7,5,0,4,1,1,0.72,0.6818,0.62,0,1,28,29
4461,7/5/2012,3,1,7,6,0,4,1,1,0.72,0.6667,0.58,0,3,130,133
4462,7/5/2012,3,1,7,7,0,4,1,1,0.76,0.697,0.55,0,27,316,343
4463,7/5/2012,3,1,7,8,0,4,1,1,0.8,0.7424,0.49,0.1343,36,514,550
4464,7/5/2012,3,1,7,9,0,4,1,1,0.84,0.7879,0.49,0.2985,47,246,293
4465,7/5/2012,3,1,7,10,0,4,1,1,0.86,0.7879,0.44,0.3582,69,117,186
4466,7/5/2012,3,1,7,11,0,4,1,1,0.9,0.8182,0.35,0.2985,107,137,244
4467,7/5/2012,3,1,7,12,0,4,1,1,0.9,0.8182,0.35,0.3582,88,188,276
4468,7/5/2012,3,1,7,13,0,4,1,1,0.92,0.8333,0.33,0.2239,129,181,310
4469,7/5/2012,3,1,7,14,0,4,1,1,0.92,0.8333,0.33,0.3284,87,154,241
4470,7/5/2012,3,1,7,15,0,4,1,1,0.92,0.8333,0.33,0.3582,71,183,254
4471,7/5/2012,3,1,7,16,0,4,1,1,0.92,0.8333,0.33,0.2537,109,324,433
4472,7/5/2012,3,1,7,17,0,4,1,1,0.92,0.8485,0.35,0.1642,114,575,689
4473,7/5/2012,3,1,7,18,0,4,1,2,0.9,0.8333,0.39,0.3284,96,511,607
4474,7/5/2012,3,1,7,19,0,4,1,2,0.88,0.803,0.39,0.2537,128,375,503
4475,7/5/2012,3,1,7,20,0,4,1,2,0.86,0.7879,0.41,0.2239,78,243,321
4476,7/5/2012,3,1,7,21,0,4,1,1,0.84,0.7727,0.47,0.194,91,232,323
4477,7/5/2012,3,1,7,22,0,4,1,1,0.82,0.803,0.59,0.1343,63,162,225
4478,7/5/2012,3,1,7,23,0,4,1,1,0.8,0.7576,0.55,0.1642,32,99,131
4479,7/6/2012,3,1,7,0,0,5,1,1,0.78,0.7424,0.62,0.1343,39,63,102
4480,7/6/2012,3,1,7,1,0,5,1,1,0.78,0.7273,0.55,0.2239,7,22,29
4481,7/6/2012,3,1,7,2,0,5,1,1,0.76,0.7121,0.62,0.1343,4,13,17
4482,7/6/2012,3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194,1,6,7
4483,7/6/2012,3,1,7,4,0,5,1,1,0.74,0.697,0.66,0.2239,2,4,6
4484,7/6/2012,3,1,7,5,0,5,1,1,0.74,0.697,0.66,0.194,4,31,35
4485,7/6/2012,3,1,7,6,0,5,1,1,0.74,0.697,0.66,0.194,4,127,131
4486,7/6/2012,3,1,7,7,0,5,1,1,0.78,0.697,0.46,0.1343,20,333,353
4487,7/6/2012,3,1,7,8,0,5,1,1,0.8,0.7121,0.41,0.1642,28,557,585
4488,7/6/2012,3,1,7,9,0,5,1,1,0.82,0.7273,0.36,0.1343,55,249,304
4489,7/6/2012,3,1,7,10,0,5,1,1,0.86,0.7424,0.3,0,80,130,210
4490,7/6/2012,3,1,7,11,0,5,1,1,0.84,0.7273,0.32,0.0896,92,141,233
4491,7/6/2012,3,1,7,12,0,5,1,1,0.88,0.7576,0.28,0.1045,111,220,331
4492,7/6/2012,3,1,7,13,0,5,1,1,0.9,0.7879,0.27,0.1045,99,194,293
4493,7/6/2012,3,1,7,14,0,5,1,1,0.9,0.803,0.31,0.1642,91,184,275
4494,7/6/2012,3,1,7,15,0,5,1,1,0.92,0.8182,0.29,0.194,79,206,285
4495,7/6/2012,3,1,7,16,0,5,1,1,0.92,0.8182,0.29,0.1045,69,300,369
4496,7/6/2012,3,1,7,17,0,5,1,1,0.92,0.8182,0.29,0,90,486,576
4497,7/6/2012,3,1,7,18,0,5,1,1,0.9,0.803,0.33,0.2537,106,454,560
4498,7/6/2012,3,1,7,19,0,5,1,1,0.88,0.7879,0.35,0.2239,112,306,418
4499,7/6/2012,3,1,7,20,0,5,1,1,0.86,0.7727,0.39,0.1045,91,245,336
4500,7/6/2012,3,1,7,21,0,5,1,1,0.82,0.7727,0.52,0.1343,77,223,300
4501,7/6/2012,3,1,7,22,0,5,1,1,0.8,0.7576,0.55,0.194,78,210,288
4502,7/6/2012,3,1,7,23,0,5,1,1,0.8,0.7879,0.63,0.1045,27,137,164
