instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,datetime
8603,20111230,1,0,12,5,0,5,1,1,0.22,0.2576,0.75,0.0896,0,10,10,201112305
8604,20111230,1,0,12,6,0,5,1,1,0.24,0.2576,0.7,0.0896,1,31,32,201112306
8605,20111230,1,0,12,7,0,5,1,1,0.24,0.2576,0.75,0.0896,3,92,95,201112307
8606,20111230,1,0,12,8,0,5,1,2,0.24,0.2576,0.75,0.0896,12,193,205,201112308
8607,20111230,1,0,12,9,0,5,1,1,0.26,0.303,0.75,0,19,175,194,201112309
8608,20111230,1,0,12,10,0,5,1,1,0.3,0.2879,0.65,0.2537,10,108,118,2011123010
8609,20111230,1,0,12,11,0,5,1,1,0.32,0.3182,0.66,0.194,45,126,171,2011123011
8610,20111230,1,0,12,12,0,5,1,1,0.32,0.3333,0.57,0.1343,38,159,197,2011123012
8611,20111230,1,0,12,13,0,5,1,2,0.36,0.3485,0.53,0.1343,53,154,207,2011123013
8612,20111230,1,0,12,14,0,5,1,2,0.4,0.4091,0.47,0.0896,67,178,245,2011123014
8613,20111230,1,0,12,15,0,5,1,1,0.42,0.4242,0.44,0,56,236,292,2011123015
8614,20111230,1,0,12,16,0,5,1,1,0.42,0.4242,0.47,0.194,36,247,283,2011123016
8615,20111230,1,0,12,17,0,5,1,1,0.38,0.3939,0.54,0.1642,54,188,242,2011123017
8616,20111230,1,0,12,18,0,5,1,1,0.36,0.3485,0.62,0.1343,19,163,182,2011123018
8617,20111230,1,0,12,19,0,5,1,2,0.34,0.303,0.49,0.4179,16,96,112,2011123019
8618,20111230,1,0,12,20,0,5,1,2,0.34,0.3485,0.66,0.1045,16,75,91,2011123020
8619,20111230,1,0,12,21,0,5,1,2,0.36,0.3636,0.66,0.1045,11,84,95,2011123021
8620,20111230,1,0,12,22,0,5,1,2,0.34,0.3333,0.71,0.1642,7,78,85,2011123022
8621,20111230,1,0,12,23,0,5,1,2,0.36,0.3333,0.66,0.2537,13,60,73,2011123023
8622,20111231,1,0,12,0,0,6,0,2,0.38,0.3939,0.62,0.3284,7,37,44,201112310
8623,20111231,1,0,12,1,0,6,0,2,0.4,0.4091,0.62,0.2836,4,31,35,201112311
8624,20111231,1,0,12,2,0,6,0,2,0.4,0.4091,0.62,0.2836,1,27,28,201112312
8625,20111231,1,0,12,3,0,6,0,2,0.4,0.4091,0.62,0.2836,1,17,18,201112313
8626,20111231,1,0,12,4,0,6,0,1,0.38,0.3939,0.71,0.2239,1,9,10,201112314
8627,20111231,1,0,12,5,0,6,0,2,0.36,0.3485,0.76,0.2239,1,0,1,201112315
8628,20111231,1,0,12,6,0,6,0,2,0.4,0.4091,0.71,0.0896,1,5,6,201112316
8629,20111231,1,0,12,7,0,6,0,3,0.38,0.3939,0.76,0,6,13,19,201112317
8630,20111231,1,0,12,8,0,6,0,1,0.34,0.3333,0.81,0.1343,7,42,49,201112318
8631,20111231,1,0,12,9,0,6,0,1,0.38,0.3939,0.76,0,18,72,90,201112319
8632,20111231,1,0,12,10,0,6,0,1,0.4,0.4091,0.76,0.1642,20,108,128,2011123110
8633,20111231,1,0,12,11,0,6,0,1,0.42,0.4242,0.71,0.1642,65,152,217,2011123111
8634,20111231,1,0,12,12,0,6,0,1,0.52,0.5,0.39,0.2985,93,180,273,2011123112
8635,20111231,1,0,12,13,0,6,0,1,0.5,0.4848,0.42,0.4925,108,205,313,2011123113
8636,20111231,1,0,12,14,0,6,0,1,0.46,0.4545,0.51,0.3284,115,185,300,2011123114
8637,20111231,1,0,12,15,0,6,0,1,0.46,0.4545,0.47,0.4925,89,164,253,2011123115
8638,20111231,1,0,12,16,0,6,0,1,0.44,0.4394,0.51,0.3881,52,143,195,2011123116
8639,20111231,1,0,12,17,0,6,0,1,0.42,0.4242,0.54,0.194,28,101,129,2011123117
8640,20111231,1,0,12,18,0,6,0,1,0.42,0.4242,0.54,0.1343,13,80,93,2011123118
8641,20111231,1,0,12,19,0,6,0,1,0.42,0.4242,0.54,0.2239,19,73,92,2011123119
8642,20111231,1,0,12,20,0,6,0,1,0.42,0.4242,0.54,0.2239,8,63,71,2011123120
8643,20111231,1,0,12,21,0,6,0,1,0.4,0.4091,0.58,0.194,2,50,52,2011123121
8644,20111231,1,0,12,22,0,6,0,1,0.38,0.3939,0.62,0.1343,2,36,38,2011123122
8645,20111231,1,0,12,23,0,6,0,1,0.36,0.3788,0.66,0,4,27,31,2011123123
8646,20120101,1,1,1,0,0,0,0,1,0.36,0.3788,0.66,0,5,43,48,201201010
8647,20120101,1,1,1,1,0,0,0,1,0.36,0.3485,0.66,0.1343,15,78,93,201201011
8648,20120101,1,1,1,2,0,0,0,1,0.32,0.3485,0.76,0,16,59,75,201201012
8649,20120101,1,1,1,3,0,0,0,1,0.3,0.3333,0.81,0,11,41,52,201201013
8650,20120101,1,1,1,4,0,0,0,1,0.28,0.303,0.81,0.0896,0,8,8,201201014
8651,20120101,1,1,1,5,0,0,0,1,0.28,0.2879,0.81,0.1045,0,5,5,201201015
8652,20120101,1,1,1,6,0,0,0,1,0.26,0.2727,0.93,0.1343,1,1,2,201201016
8653,20120101,1,1,1,7,0,0,0,1,0.26,0.2576,0.93,0.1642,1,6,7,201201017
8654,20120101,1,1,1,8,0,0,0,1,0.26,0.2727,0.87,0.1045,4,10,14,201201018
8655,20120101,1,1,1,9,0,0,0,1,0.26,0.2727,0.93,0.1045,13,27,40,201201019
8656,20120101,1,1,1,10,0,0,0,1,0.3,0.3182,0.81,0.1045,18,52,70,2012010110
8657,20120101,1,1,1,11,0,0,0,1,0.34,0.3333,0.76,0.1343,40,98,138,2012010111
8658,20120101,1,1,1,12,0,0,0,1,0.4,0.4091,0.62,0.2836,58,143,201,2012010112
8659,20120101,1,1,1,13,0,0,0,1,0.42,0.4242,0.58,0.2836,82,141,223,2012010113
8660,20120101,1,1,1,14,0,0,0,1,0.44,0.4394,0.54,0.2985,120,147,267,2012010114
8661,20120101,1,1,1,15,0,0,0,1,0.46,0.4545,0.51,0.2985,101,164,265,2012010115
8662,20120101,1,1,1,16,0,0,0,2,0.44,0.4394,0.54,0.2985,68,147,215,2012010116
8663,20120101,1,1,1,17,0,0,0,2,0.48,0.4697,0.48,0.1642,36,75,111,2012010117
8664,20120101,1,1,1,18,0,0,0,3,0.46,0.4545,0.59,0.2537,25,81,106,2012010118
8665,20120101,1,1,1,19,0,0,0,3,0.42,0.4242,0.67,0.3881,20,85,105,2012010119
8666,20120101,1,1,1,20,0,0,0,2,0.44,0.4394,0.62,0.2985,25,58,83,2012010120
8667,20120101,1,1,1,21,0,0,0,2,0.44,0.4394,0.67,0.2537,10,61,71,2012010121
8668,20120101,1,1,1,22,0,0,0,1,0.46,0.4545,0.55,0.4179,13,53,66,2012010122
8669,20120101,1,1,1,23,0,0,0,1,0.44,0.4394,0.51,0.2985,4,25,29,2012010123
8670,20120102,1,1,1,0,1,1,0,1,0.4,0.4091,0.4,0.4627,8,31,39,201201020
8671,20120102,1,1,1,1,1,1,0,1,0.36,0.3333,0.43,0.4179,1,11,12,201201021
8672,20120102,1,1,1,2,1,1,0,1,0.36,0.3182,0.34,0.4478,1,6,7,201201022
8673,20120102,1,1,1,4,1,1,0,1,0.28,0.2576,0.45,0.3284,0,4,4,201201024
8674,20120102,1,1,1,5,1,1,0,1,0.28,0.2576,0.45,0.3284,1,3,4,201201025
8675,20120102,1,1,1,6,1,1,0,1,0.26,0.2273,0.41,0.3881,0,14,14,201201026
8676,20120102,1,1,1,7,1,1,0,1,0.24,0.2121,0.32,0.3881,0,16,16,201201027
8677,20120102,1,1,1,8,1,1,0,1,0.24,0.2273,0.35,0.2537,2,51,53,201201028
8678,20120102,1,1,1,9,1,1,0,1,0.24,0.2576,0.35,0,15,53,68,201201029
8679,20120102,1,1,1,10,1,1,0,1,0.26,0.2424,0.35,0.2836,20,89,109,2012010210
8680,20120102,1,1,1,11,1,1,0,1,0.26,0.2121,0.35,0.4925,33,142,175,2012010211
8681,20120102,1,1,1,12,1,1,0,1,0.28,0.2727,0.36,0.2537,41,161,202,2012010212
8682,20120102,1,1,1,13,1,1,0,1,0.3,0.2727,0.36,0.2985,26,150,176,2012010213
8683,20120102,1,1,1,14,1,1,0,1,0.3,0.2727,0.36,0.4179,10,141,151,2012010214
8684,20120102,1,1,1,15,1,1,0,1,0.28,0.2424,0.38,0.4478,29,139,168,2012010215
8685,20120102,1,1,1,16,1,1,0,1,0.26,0.2273,0.35,0.4179,10,144,154,2012010216
8686,20120102,1,1,1,17,1,1,0,1,0.26,0.2273,0.35,0.3881,17,136,153,2012010217
8687,20120102,1,1,1,18,1,1,0,1,0.26,0.2424,0.33,0.2537,13,113,126,2012010218
8688,20120102,1,1,1,19,1,1,0,1,0.24,0.2273,0.38,0.2239,4,89,93,2012010219
8689,20120102,1,1,1,20,1,1,0,1,0.24,0.2273,0.41,0.2239,5,83,88,2012010220
8690,20120102,1,1,1,21,1,1,0,2,0.24,0.2121,0.41,0.3284,3,63,66,2012010221
8691,20120102,1,1,1,22,1,1,0,2,0.22,0.2121,0.44,0.2836,3,36,39,2012010222
8692,20120102,1,1,1,23,1,1,0,1,0.22,0.2121,0.44,0.2537,2,32,34,2012010223
8693,20120103,1,1,1,0,0,2,1,1,0.2,0.197,0.51,0.2537,0,13,13,201201030
8694,20120103,1,1,1,1,0,2,1,1,0.18,0.1818,0.55,0.2239,1,5,6,201201031
8695,20120103,1,1,1,2,0,2,1,1,0.18,0.1667,0.51,0.2537,0,3,3,201201032
8696,20120103,1,1,1,3,0,2,1,1,0.16,0.1364,0.55,0.2836,0,2,2,201201033
8697,20120103,1,1,1,4,0,2,1,1,0.16,0.1515,0.55,0.2537,0,5,5,201201034
8698,20120103,1,1,1,5,0,2,1,1,0.14,0.1364,0.54,0.194,0,12,12,201201035
8699,20120103,1,1,1,6,0,2,1,1,0.14,0.1212,0.59,0.2836,4,81,85,201201036
8700,20120103,1,1,1,7,0,2,1,1,0.14,0.1212,0.59,0.2537,2,168,170,201201037
8701,20120103,1,1,1,8,0,2,1,1,0.16,0.1364,0.55,0.2836,5,349,354,201201038
8702,20120103,1,1,1,9,0,2,1,1,0.16,0.1364,0.5,0.2836,8,145,153,201201039
8703,20120103,1,1,1,10,0,2,1,1,0.16,0.1212,0.47,0.4627,5,55,60,2012010310
8704,20120103,1,1,1,11,0,2,1,1,0.18,0.1364,0.37,0.5224,12,63,75,2012010311
8705,20120103,1,1,1,12,0,2,1,1,0.18,0.1364,0.37,0.5224,4,70,74,2012010312
8706,20120103,1,1,1,13,0,2,1,1,0.18,0.1212,0.34,0.6567,5,68,73,2012010313
8707,20120103,1,1,1,14,0,2,1,1,0.16,0.1212,0.43,0.5224,7,72,79,2012010314
8708,20120103,1,1,1,15,0,2,1,1,0.16,0.1212,0.37,0.4179,9,68,77,2012010315
8709,20120103,1,1,1,16,0,2,1,1,0.14,0.0909,0.39,0.5821,7,129,136,2012010316
8710,20120103,1,1,1,17,0,2,1,1,0.14,0.1061,0.26,0.4627,4,241,245,2012010317
8711,20120103,1,1,1,18,0,2,1,1,0.14,0.0909,0.26,0.5224,10,214,224,2012010318
8712,20120103,1,1,1,19,0,2,1,1,0.12,0.0909,0.28,0.4179,4,152,156,2012010319
8713,20120103,1,1,1,20,0,2,1,1,0.12,0.1212,0.33,0.2537,0,115,115,2012010320
8714,20120103,1,1,1,21,0,2,1,1,0.1,0.1061,0.36,0.2239,2,66,68,2012010321
8715,20120103,1,1,1,22,0,2,1,1,0.1,0.1061,0.46,0.2537,0,33,33,2012010322
8716,20120103,1,1,1,23,0,2,1,1,0.1,0.0758,0.46,0.3881,0,18,18,2012010323
8717,20120104,1,1,1,0,0,3,1,1,0.08,0.0606,0.42,0.3284,0,9,9,201201040
8718,20120104,1,1,1,1,0,3,1,1,0.04,0.0303,0.38,0.2985,0,3,3,201201041
8719,20120104,1,1,1,2,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,201201042
8720,20120104,1,1,1,3,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,201201043
8721,20120104,1,1,1,4,0,3,1,1,0.02,0.0455,0.41,0.194,0,2,2,201201044
8722,20120104,1,1,1,5,0,3,1,1,0.02,0.0455,0.41,0.194,0,14,14,201201045
8723,20120104,1,1,1,6,0,3,1,1,0.02,0.0455,0.41,0.1642,0,59,59,201201046
8724,20120104,1,1,1,7,0,3,1,1,0.02,0.0455,0.44,0.194,1,151,152,201201047
8725,20120104,1,1,1,8,0,3,1,1,0.02,0.0606,0.44,0.1343,5,310,315,201201048
8726,20120104,1,1,1,9,0,3,1,1,0.04,0.0606,0.45,0.1343,7,173,180,201201049
8727,20120104,1,1,1,10,0,3,1,1,0.06,0.1061,0.45,0,7,57,64,2012010410
8728,20120104,1,1,1,11,0,3,1,2,0.08,0.1212,0.42,0.0896,6,40,46,2012010411
8729,20120104,1,1,1,12,0,3,1,2,0.1,0.1061,0.46,0.194,9,75,84,2012010412
8730,20120104,1,1,1,13,0,3,1,2,0.14,0.1212,0.43,0.2537,9,82,91,2012010413
8731,20120104,1,1,1,14,0,3,1,2,0.14,0.1212,0.46,0.2537,6,69,75,2012010414
8732,20120104,1,1,1,15,0,3,1,2,0.18,0.1515,0.37,0.3284,9,81,90,2012010415
8733,20120104,1,1,1,16,0,3,1,2,0.18,0.1667,0.4,0.2836,8,123,131,2012010416
8734,20120104,1,1,1,17,0,3,1,2,0.2,0.197,0.4,0.194,9,272,281,2012010417
8735,20120104,1,1,1,18,0,3,1,2,0.2,0.2121,0.37,0.1343,9,280,289,2012010418
8736,20120104,1,1,1,19,0,3,1,2,0.2,0.2273,0.4,0.1045,2,182,184,2012010419
8737,20120104,1,1,1,20,0,3,1,2,0.2,0.197,0.4,0.194,2,121,123,2012010420
8738,20120104,1,1,1,21,0,3,1,2,0.2,0.2576,0.44,0,2,88,90,2012010421
8739,20120104,1,1,1,22,0,3,1,2,0.2,0.2273,0.47,0.0896,4,48,52,2012010422
8740,20120104,1,1,1,23,0,3,1,2,0.2,0.2273,0.44,0.1045,0,32,32,2012010423
8741,20120105,1,1,1,0,0,4,1,2,0.22,0.2273,0.47,0.194,1,13,14,201201050
8742,20120105,1,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,5,5,201201051
8743,20120105,1,1,1,2,0,4,1,1,0.2,0.2273,0.51,0.0896,0,4,4,201201052
8744,20120105,1,1,1,3,0,4,1,1,0.2,0.2576,0.61,0,0,4,4,201201053
8745,20120105,1,1,1,4,0,4,1,2,0.2,0.2273,0.59,0.0896,0,5,5,201201054
8746,20120105,1,1,1,5,0,4,1,2,0.2,0.2273,0.59,0.0896,0,26,26,201201055
8747,20120105,1,1,1,6,0,4,1,2,0.2,0.2121,0.75,0.1343,0,78,78,201201056
8748,20120105,1,1,1,7,0,4,1,2,0.2,0.2273,0.69,0.0896,3,212,215,201201057
8749,20120105,1,1,1,8,0,4,1,2,0.2,0.2576,0.75,0,11,377,388,201201058
8750,20120105,1,1,1,9,0,4,1,2,0.22,0.2727,0.69,0,7,220,227,201201059
8751,20120105,1,1,1,10,0,4,1,2,0.24,0.2576,0.52,0.0896,5,81,86,2012010510
8752,20120105,1,1,1,11,0,4,1,1,0.3,0.3333,0.49,0,6,78,84,2012010511
8753,20120105,1,1,1,12,0,4,1,1,0.3,0.2879,0.49,0.2537,6,114,120,2012010512
8754,20120105,1,1,1,13,0,4,1,1,0.34,0.303,0.42,0.2985,6,112,118,2012010513
8755,20120105,1,1,1,14,0,4,1,1,0.34,0.3182,0.39,0.2836,13,104,117,2012010514
8756,20120105,1,1,1,15,0,4,1,1,0.36,0.3333,0.34,0.2836,6,113,119,2012010515
8757,20120105,1,1,1,16,0,4,1,1,0.36,0.3333,0.34,0.2836,19,178,197,2012010516
8758,20120105,1,1,1,17,0,4,1,2,0.36,0.3485,0.34,0.194,19,393,412,2012010517
8759,20120105,1,1,1,18,0,4,1,1,0.34,0.3333,0.36,0.1642,9,374,383,2012010518
8760,20120105,1,1,1,19,0,4,1,1,0.34,0.3485,0.34,0.0896,10,255,265,2012010519
8761,20120105,1,1,1,20,0,4,1,1,0.3,0.3333,0.49,0,5,172,177,2012010520
8762,20120105,1,1,1,21,0,4,1,1,0.26,0.2727,0.6,0.1343,9,88,97,2012010521
8763,20120105,1,1,1,22,0,4,1,1,0.26,0.2576,0.6,0.1642,1,70,71,2012010522
8764,20120105,1,1,1,23,0,4,1,1,0.24,0.2576,0.7,0.1045,4,56,60,2012010523
8765,20120106,1,1,1,0,0,5,1,1,0.22,0.2576,0.75,0.0896,1,24,25,201201060
8766,20120106,1,1,1,1,0,5,1,1,0.22,0.2727,0.75,0,2,6,8,201201061
8767,20120106,1,1,1,2,0,5,1,1,0.22,0.2273,0.69,0.1642,2,3,5,201201062
8768,20120106,1,1,1,3,0,5,1,1,0.22,0.2424,0.69,0.1045,1,3,4,201201063
8769,20120106,1,1,1,4,0,5,1,1,0.22,0.2273,0.69,0.1343,0,3,3,201201064
8770,20120106,1,1,1,5,0,5,1,2,0.2,0.2121,0.8,0.1343,0,13,13,201201065
8771,20120106,1,1,1,6,0,5,1,2,0.22,0.2424,0.73,0.1045,1,69,70,201201066
8772,20120106,1,1,1,7,0,5,1,2,0.24,0.2879,0.65,0,4,201,205,201201067
8773,20120106,1,1,1,8,0,5,1,1,0.24,0.2424,0.7,0.1343,11,436,447,201201068
8774,20120106,1,1,1,9,0,5,1,1,0.24,0.2424,0.7,0.1642,4,237,241,201201069
8775,20120106,1,1,1,10,0,5,1,1,0.26,0.2576,0.65,0.194,14,102,116,2012010610
8776,20120106,1,1,1,11,0,5,1,1,0.3,0.303,0.56,0.1642,8,130,138,2012010611
8777,20120106,1,1,1,12,0,5,1,1,0.36,0.3333,0.5,0.2537,23,168,191,2012010612
8778,20120106,1,1,1,13,0,5,1,1,0.4,0.4091,0.43,0.2836,16,188,204,2012010613
8779,20120106,1,1,1,14,0,5,1,1,0.46,0.4545,0.36,0.194,26,152,178,2012010614
8780,20120106,1,1,1,15,0,5,1,1,0.52,0.5,0.27,0.2537,44,178,222,2012010615
8781,20120106,1,1,1,16,0,5,1,1,0.52,0.5,0.27,0.2836,35,259,294,2012010616
8782,20120106,1,1,1,17,0,5,1,1,0.46,0.4545,0.36,0.2239,20,456,476,2012010617
8783,20120106,1,1,1,18,0,5,1,1,0.5,0.4848,0.29,0.2537,28,391,419,2012010618
8784,20120106,1,1,1,19,0,5,1,1,0.46,0.4545,0.33,0.2836,11,261,272,2012010619
8785,20120106,1,1,1,20,0,5,1,1,0.42,0.4242,0.41,0.194,14,163,177,2012010620
8786,20120106,1,1,1,21,0,5,1,1,0.4,0.4091,0.43,0.2239,17,137,154,2012010621
8787,20120106,1,1,1,22,0,5,1,1,0.36,0.3485,0.5,0.194,12,123,135,2012010622
8788,20120106,1,1,1,23,0,5,1,1,0.36,0.3788,0.5,0,13,88,101,2012010623
8789,20120107,1,1,1,0,0,6,0,1,0.36,0.3485,0.5,0.1642,2,77,79,201201070
8790,20120107,1,1,1,1,0,6,0,1,0.38,0.3939,0.46,0.1642,6,56,62,201201071
8791,20120107,1,1,1,2,0,6,0,1,0.36,0.3636,0.5,0.1045,2,36,38,201201072
8792,20120107,1,1,1,3,0,6,0,1,0.32,0.3333,0.57,0.1045,1,19,20,201201073
8793,20120107,1,1,1,4,0,6,0,1,0.32,0.3333,0.57,0.0896,1,9,10,201201074
8794,20120107,1,1,1,5,0,6,0,1,0.26,0.2727,0.75,0.1045,2,7,9,201201075
8795,20120107,1,1,1,6,0,6,0,1,0.26,0.2727,0.75,0.1045,0,7,7,201201076
8796,20120107,1,1,1,7,0,6,0,1,0.22,0.2273,0.87,0.194,0,20,20,201201077
8797,20120107,1,1,1,8,0,6,0,1,0.24,0.2576,0.75,0.1045,0,64,64,201201078
8798,20120107,1,1,1,9,0,6,0,1,0.22,0.2273,0.8,0.1343,14,116,130,201201079
8799,20120107,1,1,1,10,0,6,0,1,0.28,0.303,0.75,0.0896,43,160,203,2012010710
8800,20120107,1,1,1,11,0,6,0,1,0.34,0.3182,0.57,0.2239,74,250,324,2012010711
8801,20120107,1,1,1,12,0,6,0,1,0.4,0.4091,0.43,0.2239,100,276,376,2012010712
8802,20120107,1,1,1,13,0,6,0,1,0.44,0.4394,0.44,0.194,149,296,445,2012010713
8803,20120107,1,1,1,14,0,6,0,1,0.5,0.4848,0.42,0.2836,156,356,512,2012010714
8804,20120107,1,1,1,15,0,6,0,1,0.58,0.5455,0.37,0.2985,132,317,449,2012010715
8805,20120107,1,1,1,16,0,6,0,2,0.56,0.5303,0.37,0.2836,133,268,401,2012010716
8806,20120107,1,1,1,17,0,6,0,2,0.54,0.5152,0.43,0.1343,87,235,322,2012010717
8807,20120107,1,1,1,18,0,6,0,1,0.54,0.5152,0.45,0.1343,49,248,297,2012010718
8808,20120107,1,1,1,19,0,6,0,1,0.52,0.5,0.42,0.1045,44,171,215,2012010719
8809,20120107,1,1,1,20,0,6,0,1,0.5,0.4848,0.39,0.2537,21,149,170,2012010720
8810,20120107,1,1,1,21,0,6,0,1,0.44,0.4394,0.44,0.2239,22,118,140,2012010721
8811,20120107,1,1,1,22,0,6,0,1,0.44,0.4394,0.38,0.2537,16,93,109,2012010722
8812,20120107,1,1,1,23,0,6,0,1,0.42,0.4242,0.38,0.2239,16,103,119,2012010723
8813,20120108,1,1,1,0,0,0,0,1,0.38,0.3939,0.4,0.2836,14,77,91,201201080
8814,20120108,1,1,1,1,0,0,0,1,0.34,0.3333,0.42,0.194,10,62,72,201201081
8815,20120108,1,1,1,2,0,0,0,1,0.36,0.3333,0.37,0.2836,10,57,67,201201082
8816,20120108,1,1,1,3,0,0,0,1,0.34,0.3333,0.42,0.1343,6,26,32,201201083
8817,20120108,1,1,1,4,0,0,0,1,0.32,0.303,0.49,0.2537,2,4,6,201201084
8818,20120108,1,1,1,5,0,0,0,2,0.32,0.3333,0.49,0.1045,0,2,2,201201085
8819,20120108,1,1,1,6,0,0,0,2,0.3,0.3333,0.52,0,0,2,2,201201086
8820,20120108,1,1,1,7,0,0,0,2,0.3,0.3333,0.52,0,1,23,24,201201087
8821,20120108,1,1,1,8,0,0,0,1,0.3,0.303,0.52,0.1343,4,53,57,201201088
8822,20120108,1,1,1,9,0,0,0,1,0.32,0.3333,0.53,0.1343,23,102,125,201201089
8823,20120108,1,1,1,10,0,0,0,1,0.34,0.3333,0.49,0.1642,27,181,208,2012010810
8824,20120108,1,1,1,11,0,0,0,1,0.36,0.3485,0.46,0.2239,55,201,256,2012010811
8825,20120108,1,1,1,12,0,0,0,1,0.38,0.3939,0.43,0.2239,78,273,351,2012010812
8826,20120108,1,1,1,13,0,0,0,1,0.4,0.4091,0.37,0.2985,77,266,343,2012010813
8827,20120108,1,1,1,14,0,0,0,1,0.4,0.4091,0.4,0.194,75,253,328,2012010814
8828,20120108,1,1,1,15,0,0,0,1,0.4,0.4091,0.37,0.2836,89,241,330,2012010815
8829,20120108,1,1,1,16,0,0,0,1,0.4,0.4091,0.37,0.2985,58,256,314,2012010816
8830,20120108,1,1,1,17,0,0,0,1,0.38,0.3939,0.4,0.2239,22,197,219,2012010817
8831,20120108,1,1,1,18,0,0,0,1,0.34,0.3182,0.46,0.2239,19,162,181,2012010818
8832,20120108,1,1,1,19,0,0,0,1,0.32,0.3182,0.49,0.194,8,104,112,2012010819
8833,20120108,1,1,1,20,0,0,0,1,0.3,0.303,0.52,0.1642,7,119,126,2012010820
8834,20120108,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,10,81,91,2012010821
8835,20120108,1,1,1,22,0,0,0,1,0.26,0.2727,0.6,0.1045,4,54,58,2012010822
8836,20120108,1,1,1,23,0,0,0,1,0.26,0.2424,0.56,0.2537,0,30,30,2012010823
8837,20120109,1,1,1,0,0,1,1,1,0.24,0.2273,0.6,0.2239,3,12,15,201201090
8838,20120109,1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,1,4,5,201201091
8839,20120109,1,1,1,2,0,1,1,1,0.24,0.2424,0.56,0.1343,2,3,5,201201092
8840,20120109,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,0,3,3,201201093
8841,20120109,1,1,1,4,0,1,1,1,0.22,0.2424,0.64,0.1045,0,4,4,201201094
8842,20120109,1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,0,21,21,201201095
8843,20120109,1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,3,85,88,201201096
8844,20120109,1,1,1,7,0,1,1,2,0.22,0.2424,0.6,0.1045,1,239,240,201201097
8845,20120109,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420,201201098
8846,20120109,1,1,1,9,0,1,1,2,0.22,0.2727,0.64,0,9,188,197,201201099
8847,20120109,1,1,1,10,0,1,1,1,0.24,0.2879,0.6,0,13,95,108,2012010910
8848,20120109,1,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,6,82,88,2012010911
8849,20120109,1,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,10,93,103,2012010912
8850,20120109,1,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,3,77,80,2012010913
8851,20120109,1,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,5,45,50,2012010914
8852,20120109,1,1,1,15,0,1,1,3,0.22,0.2273,0.75,0.1642,5,64,69,2012010915
8853,20120109,1,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,3,46,49,2012010916
8854,20120109,1,1,1,17,0,1,1,3,0.22,0.2727,0.87,0,5,147,152,2012010917
8855,20120109,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,6,158,164,2012010918
8856,20120109,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190,2012010919
8857,20120109,1,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,5,127,132,2012010920
8858,20120109,1,1,1,21,0,1,1,2,0.2,0.2576,0.93,0,1,78,79,2012010921
8859,20120109,1,1,1,22,0,1,1,2,0.2,0.2273,0.92,0.1045,8,54,62,2012010922
8860,20120109,1,1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,1,51,52,2012010923
8861,20120110,1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,0,14,14,201201100
8862,20120110,1,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,2,3,5,201201101
8863,20120110,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4,201201102
8864,20120110,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,0,4,4,201201104
8865,20120110,1,1,1,5,0,2,1,1,0.4,0.4091,0.47,0.2239,0,23,23,201201105
8866,20120110,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,0,79,79,201201106
8867,20120110,1,1,1,7,0,2,1,2,0.18,0.197,0.93,0.1642,3,219,222,201201107
8868,20120110,1,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,6,465,471,201201108
8869,20120110,1,1,1,9,0,2,1,2,0.18,0.197,0.93,0.1642,11,184,195,201201109
8870,20120110,1,1,1,10,0,2,1,2,0.18,0.197,0.93,0.1642,3,80,83,2012011010
8871,20120110,1,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985,8,93,101,2012011011
8872,20120110,1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,13,127,140,2012011012
8873,20120110,1,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,15,163,178,2012011013
8874,20120110,1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,10,96,106,2012011014
